number,values_0,params_activation,params_batch_size,params_beta,params_beta_warmup_rounds,params_clip_abs,params_dropout,params_first_layer,params_grad_clip,params_latent_dim,params_layer_1_dropoff,params_layer_2_dropoff,params_layer_3_dropoff,params_local_epochs,params_lr,params_n_layers,params_recon_type,params_score_type,params_server_beta1,params_server_beta2,params_server_lr,params_server_tau,params_sgd_momentum,params_sgd_nesterov,params_weight_decay,user_attrs_NF-BoT-IoT-v3__test_auroc,user_attrs_NF-BoT-IoT-v3__val_auroc,user_attrs_NF-CICIDS2018-v3__test_auroc,user_attrs_NF-CICIDS2018-v3__val_auroc,user_attrs_NF-ToN-IoT-v3__test_auroc,user_attrs_NF-ToN-IoT-v3__val_auroc,user_attrs_activation,user_attrs_aggregation_method,user_attrs_batch_size,user_attrs_beta,user_attrs_beta_warmup_rounds,user_attrs_clip_abs,user_attrs_clip_max,user_attrs_clip_min,user_attrs_dropout,user_attrs_early_stop_patience,user_attrs_first_layer,user_attrs_grad_clip,user_attrs_hidden_dims,user_attrs_hpo_seeds,user_attrs_latent_dim,user_attrs_layer_1_dropoff,user_attrs_layer_2_dropoff,user_attrs_layer_3_dropoff,user_attrs_local_epochs,user_attrs_lr,user_attrs_n_layers,user_attrs_optimizer,user_attrs_recon_type,user_attrs_rounds,user_attrs_score_type,user_attrs_seed_seen_obj_mean,user_attrs_seed_seen_obj_std,user_attrs_seed_unseen_val_obj_mean,user_attrs_seed_unseen_val_obj_std,user_attrs_seen_test_mean,user_attrs_seen_test_min,user_attrs_server_beta1,user_attrs_server_beta2,user_attrs_server_bias_correction,user_attrs_server_lr,user_attrs_server_tau,user_attrs_sgd_momentum,user_attrs_sgd_nesterov,user_attrs_unseen__test_auroc,user_attrs_unseen__val_auroc,user_attrs_unseen_test_auroc,user_attrs_weight_decay,state
20,0.7886459512321217,relu,512,0.616287524703362,3,8.0,0.13927420552926467,589,2.0,68,,,,8,0.0006893577281976337,1,mse,recon,0.8962244275954888,0.9881512238561191,0.008637225922223858,0.00013439277868548065,0.7041635641242807,True,0.0001,0.826212505245173,0.8257411070796193,0.7491054039865196,0.753292110507093,0.7667301732459484,0.7603550270632111,relu,fedadam,512,0.616287524703362,3,8.0,8.0,-8.0,0.13927420552926467,2,589,2.0,[589],"[42, 43, 44, 45]",68,,,,8,0.0006893577281976337,1,sgd,mse,120,recon,0.7886459512321217,0.007354234794409085,0.7596886489986658,0.0010912223186384875,0.7876589546158463,0.7491054039865196,0.8962244275954888,0.9881512238561191,True,0.008637225922223858,0.00013439277868548065,0.7041635641242807,True,0.7667301732459484,0.7603550270632111,0.7667301732459484,0.0001,COMPLETE
21,0.5834495268524633,leakyrelu,256,0.35532459394518473,11,5.0,0.320887560501422,744,2.0,48,0.8341140674920335,,,1,0.0054671509473729904,2,mse,recon+kl,0.9273510805697146,0.9729297719691673,0.010268875432410974,0.0003160492179178201,0.48564804726129074,True,1e-06,,,,,,,leakyrelu,fedadam,256,0.35532459394518473,11,5.0,5.0,-5.0,0.320887560501422,10,744,2.0,"[744, 620]","[42, 43, 44, 45]",48,0.8333333333333334,,,1,0.0054671509473729904,2,sgd,mse,120,recon+kl,,,,,,,0.9273510805697146,0.9729297719691673,True,0.010268875432410974,0.0003160492179178201,0.48564804726129074,True,,,,1e-06,PRUNED
22,0.5606386398019724,leakyrelu,256,0.12366983719191721,5,5.0,0.29402208467253027,834,2.0,65,0.9183476736061659,,,2,0.009429072837376123,2,mse,recon+kl,0.9150147782897667,0.9745274735124743,0.011649314858538595,0.0007854904661750049,0.46538969322255747,True,1e-06,,,,,,,leakyrelu,fedadam,256,0.12366983719191721,5,5.0,5.0,-5.0,0.29402208467253027,5,834,2.0,"[834, 765]","[42, 43, 44, 45]",65,0.9172661870503597,,,2,0.009429072837376123,2,sgd,mse,120,recon+kl,,,,,,,0.9150147782897667,0.9745274735124743,True,0.011649314858538595,0.0007854904661750049,0.46538969322255747,True,,,,1e-06,PRUNED
23,0.5,relu,256,0.9048557517557116,7,6.0,0.3456108811008172,651,2.0,46,0.6743438452113829,0.6888478495151237,,1,0.013679602526812277,3,mse,recon+kl,0.8674612317989728,0.9784115448699706,0.015556909344921705,0.00013888974340960263,0.88965622404507,True,1e-08,,,,,,,relu,fedadam,256,0.9048557517557116,7,6.0,6.0,-6.0,0.3456108811008172,10,651,2.0,"[651, 438, 301]","[42, 43, 44, 45]",46,0.6728110599078341,0.6872146118721462,,1,0.013679602526812277,3,sgd,mse,120,recon+kl,,,,,,,0.8674612317989728,0.9784115448699706,True,0.015556909344921705,0.00013888974340960263,0.88965622404507,True,,,,1e-08,PRUNED
24,0.6082609299527135,relu,256,0.24947150051971806,5,8.0,0.25915598877950224,124,2.0,89,,,,2,0.0030960293227115256,1,mse,recon+kl,0.9317002155436888,0.9724269226197614,0.006658563583734247,0.00027892147322419346,0.7819020592991942,True,1e-05,,,,,,,relu,fedadam,256,0.24947150051971806,5,8.0,8.0,-8.0,0.25915598877950224,5,124,2.0,[124],"[42, 43, 44, 45]",89,,,,2,0.0030960293227115256,1,sgd,mse,120,recon+kl,,,,,,,0.9317002155436888,0.9724269226197614,True,0.006658563583734247,0.00027892147322419346,0.7819020592991942,True,,,,1e-05,PRUNED
25,0.6636260539740065,leakyrelu,256,1.522924234896855,12,5.0,0.3028109245545748,451,5.0,29,0.8006775336199099,,,1,0.005255791318692779,2,mse,recon+kl,0.9089495180104781,0.9802061502794828,0.007909788367129217,0.0005352374079194736,0.2608619084931608,True,0.0,,,,,,,leakyrelu,fedadam,256,1.522924234896855,12,5.0,5.0,-5.0,0.3028109245545748,10,451,5.0,"[451, 361]","[42, 43, 44, 45]",29,0.8004434589800443,,,1,0.005255791318692779,2,sgd,mse,120,recon+kl,,,,,,,0.9089495180104781,0.9802061502794828,True,0.007909788367129217,0.0005352374079194736,0.2608619084931608,True,,,,0.0,PRUNED
26,0.6373397399711351,elu,128,0.6423271787137932,9,6.0,0.22214891775718368,330,1.0,12,0.6576216686937981,0.5087277472874623,,3,0.0020502216132450343,3,huber,recon+kl,0.8910536713264593,0.9756740113313053,0.004715005458071416,0.0002301823009670259,0.5663373368438701,False,1e-10,,,,,,,elu,fedadam,128,0.6423271787137932,9,6.0,6.0,-6.0,0.22214891775718368,3,330,1.0,"[330, 217, 110]","[42, 43, 44, 45]",12,0.6575757575757576,0.5069124423963134,,3,0.0020502216132450343,3,sgd,huber,120,recon+kl,,,,,,,0.8910536713264593,0.9756740113313053,True,0.004715005458071416,0.0002301823009670259,0.5663373368438701,False,,,,1e-10,PRUNED
27,0.6147600933123338,gelu,64,1.0169044715471875,2,5.0,0.007609192549281996,771,,49,0.5557421657082127,,,2,0.007909349267169605,2,mse,recon+kl,0.8749237354130454,0.9747261655053179,0.015629767612109303,0.0010002144076206362,0.39483397255208236,True,0.0001,,,,,,,gelu,fedadam,64,1.0169044715471875,2,5.0,5.0,-5.0,0.007609192549281996,5,771,,"[771, 428]","[42, 43, 44, 45]",49,0.5551232166018158,,,2,0.007909349267169605,2,sgd,mse,120,recon+kl,,,,,,,0.8749237354130454,0.9747261655053179,True,0.015629767612109303,0.0010002144076206362,0.39483397255208236,True,,,,0.0001,PRUNED
28,0.7874871105165013,relu,256,0.4571175226370434,6,8.0,0.35211488291877757,239,2.0,22,,,,4,0.011939108141059685,1,mse,recon,0.8982181199290934,0.9700860994290013,0.011943052659219076,0.00014580867220045964,0.650524962973864,False,1e-06,0.8327594502494162,0.8322348753201202,0.7342751123831244,0.7402079764028369,0.7610325511204443,0.7603771367611832,relu,fedadam,256,0.4571175226370434,6,8.0,8.0,-8.0,0.35211488291877757,2,239,2.0,[239],"[42, 43, 44, 45]",22,,,,4,0.011939108141059685,1,sgd,mse,120,recon,0.7874871105165013,0.02769853161847792,0.7583449703259629,0.010715305611012176,0.7835172813162703,0.7342751123831244,0.8982181199290934,0.9700860994290013,True,0.011943052659219076,0.00014580867220045964,0.650524962973864,False,0.7610325511204443,0.7603771367611832,0.7610325511204443,1e-06,COMPLETE
29,0.5965038922476813,relu,64,0.17252537234086562,0,6.0,0.16240147561716786,354,5.0,83,0.9386293954587027,0.8839231698500003,0.9883041881957993,5,0.018124392437993443,4,mse,recon+kl,0.879706919544393,0.9770869860188927,0.019715962013794743,0.001893414003424536,0.12259735132000005,False,1e-08,0.5952866075443934,0.5948037093957749,0.5946343432290696,0.598330559036657,0.7574416068763983,0.7489175362363837,relu,fedadam,64,0.17252537234086562,0,6.0,6.0,-6.0,0.16240147561716786,2,354,5.0,"[354, 332, 293, 289]","[42, 43, 44, 45]",83,0.9378531073446328,0.8825301204819277,0.9863481228668942,5,0.018124392437993443,4,sgd,mse,120,recon+kl,0.5965038922476813,0.01684695358449773,0.7465881090280954,0.022171205582188245,0.5949604753867315,0.5946343432290696,0.879706919544393,0.9770869860188927,True,0.019715962013794743,0.001893414003424536,0.12259735132000005,False,0.7574416068763983,0.7489175362363837,0.7574416068763983,1e-08,COMPLETE
30,0.7034979761982045,leakyrelu,512,1.0936123919557612,4,8.0,0.19581536163968935,977,5.0,70,0.5679289806120398,,,6,0.00412972212896336,2,mse,recon+kl,0.920901236892245,0.9835594086212597,0.011197217637713659,0.0004956364720062285,0.8891207234657414,True,1e-06,0.7242163288116649,0.7268953656191374,0.6745157129389716,0.6786041247993663,0.7599615197171463,0.7590347958428123,leakyrelu,fedadam,512,1.0936123919557612,4,8.0,8.0,-8.0,0.19581536163968935,2,977,5.0,"[977, 554]","[42, 43, 44, 45]",70,0.5670419651995906,,,6,0.00412972212896336,2,sgd,mse,120,recon+kl,0.7034979761982045,0.009982988489965455,0.7571370516670712,0.002912895367722456,0.6993660208753183,0.6745157129389716,0.920901236892245,0.9835594086212597,True,0.011197217637713659,0.0004956364720062285,0.8891207234657414,True,0.7599615197171463,0.7590347958428123,0.7599615197171463,1e-06,COMPLETE
31,0.5888637273469679,gelu,512,0.4133271361682942,1,4.0,0.16210019252786173,195,1.0,57,,,,8,0.0005084712227291886,1,mse,recon,0.8505028626391278,0.9787285464389199,0.0036785705387675375,0.0009085927401229598,0.6918589889545123,True,1e-05,,,,,,,gelu,fedadam,512,0.4133271361682942,1,4.0,4.0,-4.0,0.16210019252786173,2,195,1.0,[195],"[42, 43, 44, 45]",57,,,,8,0.0005084712227291886,1,sgd,mse,120,recon,,,,,,,0.8505028626391278,0.9787285464389199,True,0.0036785705387675375,0.0009085927401229598,0.6918589889545123,True,,,,1e-05,PRUNED
32,0.6224695274263747,gelu,512,0.22545542130098847,0,4.0,0.10379882078609023,161,1.0,54,,,,6,0.0015876244901965326,1,mse,recon,0.8660216999480849,0.977540433274257,0.003665680263475538,0.0006075571347963554,0.5308742831473359,True,1e-05,,,,,,,gelu,fedadam,512,0.22545542130098847,0,4.0,4.0,-4.0,0.10379882078609023,2,161,1.0,[161],"[42, 43, 44, 45]",54,,,,6,0.0015876244901965326,1,sgd,mse,120,recon,,,,,,,0.8660216999480849,0.977540433274257,True,0.003665680263475538,0.0006075571347963554,0.5308742831473359,True,,,,1e-05,PRUNED
33,0.6479789442760344,gelu,512,0.32481879418219856,2,4.0,0.2395051441360927,270,1.0,37,,,,6,0.0008943477641615373,1,mse,recon,0.8634886681624265,0.974470414418837,0.003147108133951389,0.0004187223225278774,0.6205138422967538,True,1e-05,,,,,,,gelu,fedadam,512,0.32481879418219856,2,4.0,4.0,-4.0,0.2395051441360927,2,270,1.0,[270],"[42, 43, 44, 45]",37,,,,6,0.0008943477641615373,1,sgd,mse,120,recon,,,,,,,0.8634886681624265,0.974470414418837,True,0.003147108133951389,0.0004187223225278774,0.6205138422967538,True,,,,1e-05,PRUNED
34,0.6553398272338792,gelu,512,0.5054167833136103,4,4.0,0.17444188565079063,470,1.0,66,,,,1,0.002982399578791308,1,huber,recon,0.8735186759915995,0.9807600081443607,0.013497168184798517,0.0006446735391248745,0.7595593153472383,True,1e-05,,,,,,,gelu,fedadam,512,0.5054167833136103,4,4.0,4.0,-4.0,0.17444188565079063,10,470,1.0,[470],"[42, 43, 44, 45]",66,,,,1,0.002982399578791308,1,sgd,huber,120,recon,,,,,,,0.8735186759915995,0.9807600081443607,True,0.013497168184798517,0.0006446735391248745,0.7595593153472383,True,,,,1e-05,PRUNED
35,0.5678331414023382,elu,512,0.7222441761122258,13,3.0,0.27897559385061493,198,1.0,39,0.8701012720540912,0.613445798895657,,2,0.0005223559501727421,3,mse,recon,0.8569034153791748,0.9719982612204106,0.0019477795879036066,0.00031463784601990354,0.30108739775181526,True,0.0001,,,,,,,elu,fedadam,512,0.7222441761122258,13,3.0,3.0,-3.0,0.27897559385061493,5,198,1.0,"[198, 172, 105]","[42, 43, 44, 45]",39,0.8686868686868687,0.6104651162790697,,2,0.0005223559501727421,3,sgd,mse,120,recon,,,,,,,0.8569034153791748,0.9719982612204106,True,0.0019477795879036066,0.00031463784601990354,0.30108739775181526,True,,,,0.0001,PRUNED
36,0.6214987587991894,gelu,128,1.6133062485255627,2,4.0,0.0591486016982386,378,2.0,53,,,,5,0.0011459000169031384,1,huber,recon,0.9489647089934091,0.977107614999543,0.007366553604800558,0.00011166719107085442,0.6025996712244283,False,0.0,,,,,,,gelu,fedadam,128,1.6133062485255627,2,4.0,4.0,-4.0,0.0591486016982386,2,378,2.0,[378],"[42, 43, 44, 45]",53,,,,5,0.0011459000169031384,1,sgd,huber,120,recon,,,,,,,0.9489647089934091,0.977107614999543,True,0.007366553604800558,0.00011166719107085442,0.6025996712244283,False,,,,0.0,PRUNED
37,0.568586164785931,elu,256,0.376284532830296,15,3.0,0.13296747110547358,267,5.0,80,0.7987552292232762,0.9184810745702741,,7,0.0003111157643229639,3,mse,recon,0.8859641052336752,0.9736083793355986,0.0055759123790599455,0.0031265164686941687,0.811491999580207,True,0.0001,,,,,,,elu,fedadam,256,0.376284532830296,15,3.0,3.0,-3.0,0.13296747110547358,2,267,5.0,"[267, 213, 195]","[42, 43, 44, 45]",80,0.797752808988764,0.9154929577464789,,7,0.0003111157643229639,3,sgd,mse,120,recon,,,,,,,0.8859641052336752,0.9736083793355986,True,0.0055759123790599455,0.0031265164686941687,0.811491999580207,True,,,,0.0001,PRUNED
38,0.5861487549299922,leakyrelu,512,0.8056786010550374,1,4.0,0.2025587848015252,552,,29,0.9526575284791972,0.7529995868371326,0.8073736563437794,3,0.0037762223787068056,4,mse,recon,0.8605095930697337,0.9761816278960836,0.0016798311991771196,0.00035865937967653896,0.4366625492862971,True,1e-10,0.5485322735731719,0.5516954433794157,0.6157352556539673,0.6206754812622661,0.8379907835488793,0.8306371409290966,leakyrelu,fedadam,512,0.8056786010550374,1,4.0,4.0,-4.0,0.2025587848015252,3,552,,"[552, 525, 395, 318]","[42, 43, 44, 45]",29,0.9510869565217391,0.7523809523809524,0.8050632911392405,3,0.0037762223787068056,4,sgd,mse,120,recon,0.5861487549299922,0.0034202893474302594,0.8305651374047166,0.0066790635332234565,0.5821337646135696,0.5485322735731719,0.8605095930697337,0.9761816278960836,True,0.0016798311991771196,0.00035865937967653896,0.4366625492862971,True,0.8379907835488793,0.8306371409290966,0.8379907835488793,1e-10,COMPLETE
39,0.8076993289236247,gelu,64,0.1993541122600641,6,5.0,0.24970340088521528,905,1.0,62,0.6509859091311241,,,1,0.005220428470982084,2,huber,recon+kl,0.8709858703956063,0.9792814174571728,0.002580672728559639,0.00018014462805319802,0.9195266868876631,False,1e-08,0.8312143869215962,0.8321369105413394,0.7765208367438718,0.781388523726058,0.8103091406195607,0.8019622445153838,gelu,fedadam,64,0.1993541122600641,6,5.0,5.0,-5.0,0.24970340088521528,10,905,1.0,"[905, 589]","[42, 43, 44, 45]",62,0.6508287292817679,,,1,0.005220428470982084,2,sgd,huber,120,recon+kl,0.8076993289236247,0.031259087325786694,0.8031904646988094,0.011308913204397837,0.803867611832734,0.7765208367438718,0.8709858703956063,0.9792814174571728,True,0.002580672728559639,0.00018014462805319802,0.9195266868876631,False,0.8103091406195607,0.8019622445153838,0.8103091406195607,1e-08,COMPLETE
40,0.8427063458126114,relu,64,0.13064462062291726,6,5.0,0.25444845068994926,935,1.0,60,0.6404329482292112,,,1,0.0049476670632816865,2,huber,recon+kl,0.8809796982957673,0.9816078186973346,0.0026474969478762814,0.00017268409288470607,0.9229770304801909,False,1e-08,,,,,,,relu,fedadam,64,0.13064462062291726,6,5.0,5.0,-5.0,0.25444845068994926,10,935,1.0,"[935, 598]","[42, 43, 44, 45]",60,0.6395721925133689,,,1,0.0049476670632816865,2,sgd,huber,120,recon+kl,,,,,,,0.8809796982957673,0.9816078186973346,True,0.0026474969478762814,0.00017268409288470607,0.9229770304801909,False,,,,1e-08,PRUNED
41,0.7572202864476019,gelu,64,0.28834809731395966,8,5.0,0.2930733814504677,810,1.0,61,0.6941999688549867,,,1,0.0068573131910708955,2,huber,recon+kl,0.8688744613358642,0.9789982238377021,0.0028138851310425556,0.00012408074924265627,0.8478679188863204,False,1e-08,,,,,,,gelu,fedadam,64,0.28834809731395966,8,5.0,5.0,-5.0,0.2930733814504677,10,810,1.0,"[810, 562]","[42, 43, 44, 45]",61,0.6938271604938272,,,1,0.0068573131910708955,2,sgd,huber,120,recon+kl,,,,,,,0.8688744613358642,0.9789982238377021,True,0.0028138851310425556,0.00012408074924265627,0.8478679188863204,False,,,,1e-08,PRUNED
42,0.7549628627636934,gelu,64,0.1530588043628794,5,5.0,0.23466881076964236,669,1.0,74,0.749953993634523,,,1,0.0027468847295273966,2,huber,recon+kl,0.8748520463467164,0.9832004124804691,0.004037512778704873,0.00021808531201686213,0.9009382456755132,False,1e-08,,,,,,,gelu,fedadam,64,0.1530588043628794,5,5.0,5.0,-5.0,0.23466881076964236,10,669,1.0,"[669, 501]","[42, 43, 44, 45]",74,0.7488789237668162,,,1,0.0027468847295273966,2,sgd,huber,120,recon+kl,,,,,,,0.8748520463467164,0.9832004124804691,True,0.004037512778704873,0.00021808531201686213,0.9009382456755132,False,,,,1e-08,PRUNED
43,0.6187007059579521,gelu,64,0.19352901404733516,7,5.0,0.2148616234845659,886,1.0,42,0.5765400794551468,0.6872171932861191,,2,0.011368921595818702,3,huber,recon+kl,0.8899905965710103,0.9780580225544875,0.0021776692667238987,0.00016771879325241113,0.9472050948053791,False,1e-06,,,,,,,gelu,fedadam,64,0.19352901404733516,7,5.0,5.0,-5.0,0.2148616234845659,5,886,1.0,"[886, 510, 350]","[42, 43, 44, 45]",42,0.5756207674943566,0.6862745098039216,,2,0.011368921595818702,3,sgd,huber,120,recon+kl,,,,,,,0.8899905965710103,0.9780580225544875,True,0.0021776692667238987,0.00016771879325241113,0.9472050948053791,False,,,,1e-06,PRUNED
44,0.6265011073665752,gelu,256,0.10869088425757892,10,6.0,0.3183277427490109,100,2.0,107,,,,2,0.0047957564421058,1,huber,recon+kl,0.8706577780407259,0.9794144934490521,0.003191186514782905,0.0002698184449878361,0.7976154628253305,False,1e-08,,,,,,,gelu,fedadam,256,0.10869088425757892,10,6.0,6.0,-6.0,0.3183277427490109,5,100,2.0,[100],"[42, 43, 44, 45]",107,,,,2,0.0047957564421058,1,sgd,huber,120,recon+kl,,,,,,,0.8706577780407259,0.9794144934490521,True,0.003191186514782905,0.0002698184449878361,0.7976154628253305,False,,,,1e-08,PRUNED
45,0.5597330242209388,gelu,128,0.20022283290018306,4,3.0,0.11025431587038,943,5.0,118,0.7379390740416075,,,1,0.007066654281577519,2,mse,recon+kl,0.9358136698560303,0.9737408960859888,0.0018298758090656906,0.0004189149035285549,0.7304077766527244,False,0.0001,,,,,,,gelu,fedadam,128,0.20022283290018306,4,3.0,3.0,-3.0,0.11025431587038,10,943,5.0,"[943, 695]","[42, 43, 44, 45]",118,0.7370095440084835,,,1,0.007066654281577519,2,sgd,mse,120,recon+kl,,,,,,,0.9358136698560303,0.9737408960859888,True,0.0018298758090656906,0.0004189149035285549,0.7304077766527244,False,,,,0.0001,PRUNED
46,0.600810755568351,leakyrelu,512,0.27573663924475794,14,5.0,0.27013203788510315,382,1.0,51,0.6769956032161485,0.8158703773915672,,3,0.003743481912016463,3,huber,recon,0.8612234407249898,0.9713520512745022,0.001501931256112492,0.0012982931535048745,0.3318339996575221,True,1e-05,0.5634006785325182,0.5673092709256531,0.6292059701829554,0.6342772380894587,0.8317851181975044,0.8253709607463482,leakyrelu,fedadam,512,0.27573663924475794,14,5.0,5.0,-5.0,0.27013203788510315,3,382,1.0,"[382, 258, 210]","[42, 43, 44, 45]",51,0.675392670157068,0.813953488372093,,3,0.003743481912016463,3,sgd,huber,120,recon,0.600810755568351,0.0011196482695285711,0.8252465201922696,0.000532816927027944,0.5963033243577368,0.5634006785325182,0.8612234407249898,0.9713520512745022,True,0.001501931256112492,0.0012982931535048745,0.3318339996575221,True,0.8317851181975044,0.8253709607463482,0.8317851181975044,1e-05,COMPLETE
47,0.6190409880283042,relu,64,0.14922744503433907,6,4.0,0.174207552578662,1012,2.0,96,,,,7,0.001875131694874928,1,mse,recon+kl,0.8535508077781981,0.9922834400772097,0.005566265804477014,0.0018599159855028928,0.194522136353497,False,1e-10,0.6032640217822863,0.6046892434908109,0.6278317912995045,0.6335471770384671,0.8317318385295829,0.8231357496645911,relu,fedadam,64,0.14922744503433907,6,4.0,4.0,-4.0,0.174207552578662,2,1012,2.0,[1012],"[42, 43, 44, 45]",96,,,,7,0.001875131694874928,1,sgd,mse,120,recon+kl,0.6190409880283042,0.0026995277573875413,0.8233784712225816,0.008372440533497403,0.6155479065408954,0.6032640217822863,0.8535508077781981,0.9922834400772097,True,0.005566265804477014,0.0018599159855028928,0.194522136353497,False,0.8317318385295829,0.8231357496645911,0.8317318385295829,1e-10,COMPLETE
48,0.7971425949682092,elu,256,0.9851934347768931,3,8.0,0.2087746413911212,612,,62,0.6055423602769895,,,2,0.0025364243074883818,2,mse,recon,0.882604559298007,0.9769010036911432,0.002464801881348244,0.00010761895415053067,0.012977592891035061,True,1e-08,0.8215292666542475,0.8233731202052532,0.7656314717908479,0.7694963581328877,0.7264056499216283,0.720384074266946,elu,fedadam,256,0.9851934347768931,3,8.0,8.0,-8.0,0.2087746413911212,5,612,,"[612, 370]","[42, 43, 44, 45]",62,0.6045751633986928,,,2,0.0025364243074883818,2,sgd,mse,120,recon,0.7971425949682092,0.016008742118771666,0.7231557101352737,0.02944162976734234,0.7935803692225477,0.7656314717908479,0.882604559298007,0.9769010036911432,True,0.002464801881348244,0.00010761895415053067,0.012977592891035061,True,0.7264056499216283,0.720384074266946,0.7264056499216283,1e-08,COMPLETE
49,0.8047939837747746,elu,256,1.9660354011168784,3,8.0,0.2508050911919559,605,,62,0.598806632317527,,,1,0.002372378335168514,2,mse,recon,0.8819537223742929,0.9765394447055786,0.002554380922349994,0.00012552522224080307,0.05826770361080669,True,1e-08,0.8211423375313534,0.8190539083830567,0.7853608020457586,0.7865369668269855,0.732687043340653,0.7277727413532264,elu,fedadam,256,1.9660354011168784,3,8.0,8.0,-8.0,0.2508050911919559,10,605,,"[605, 362]","[42, 43, 44, 45]",62,0.5983471074380166,,,1,0.002372378335168514,2,sgd,mse,120,recon,0.8047939837747746,0.003138539924540107,0.7235011006631027,0.012995039380857382,0.803251569788556,0.7853608020457586,0.8819537223742929,0.9765394447055786,True,0.002554380922349994,0.00012552522224080307,0.05826770361080669,True,0.732687043340653,0.7277727413532264,0.732687043340653,1e-08,COMPLETE
50,0.6589023111220247,elu,256,1.9875981097973174,3,8.0,0.2444987043329598,576,,84,0.6383799657084182,,,1,0.0033819041011382126,2,mse,recon+kl,0.903651764896098,0.975107357420728,0.0012248443675927827,0.0001544111592474363,0.06541554870663571,False,1e-08,,,,,,,elu,fedadam,256,1.9875981097973174,3,8.0,8.0,-8.0,0.2444987043329598,10,576,,"[576, 367]","[42, 43, 44, 45]",84,0.6371527777777778,,,1,0.0033819041011382126,2,sgd,mse,120,recon+kl,,,,,,,0.903651764896098,0.975107357420728,True,0.0012248443675927827,0.0001544111592474363,0.06541554870663571,False,,,,1e-08,PRUNED
51,0.8099623976368026,elu,256,1.4572569481878848,3,8.0,0.20934299069105364,615,,63,0.5948260644088326,,,1,0.002578143042334129,2,mse,recon,0.8832246206791705,0.9764148839949492,0.0025561785872433504,0.00010303230716097225,0.041974272826648396,True,1e-08,0.838859647637273,0.8399742251491699,0.7783222408508189,0.7800025955374162,0.7203039471926328,0.7188603720826958,elu,fedadam,256,1.4572569481878848,3,8.0,8.0,-8.0,0.20934299069105364,10,615,,"[615, 365]","[42, 43, 44, 45]",63,0.5934959349593496,,,1,0.002578143042334129,2,sgd,mse,120,recon,0.8099623976368026,0.0023105647931256712,0.7135651435201649,0.007479656302705302,0.808590944244046,0.7783222408508189,0.8832246206791705,0.9764148839949492,True,0.0025561785872433504,0.00010303230716097225,0.041974272826648396,True,0.7203039471926328,0.7188603720826958,0.7203039471926328,1e-08,COMPLETE
52,0.8190172597945962,elu,256,1.39557766009345,4,8.0,0.28293095850378397,710,,73,0.5445061999278407,,,1,0.0017232665724988862,2,mse,recon,0.8949130265069336,0.9761678595824054,0.002205650717033714,0.00012258806394021575,0.10506387043739307,True,1e-08,0.8517793320425032,0.8545401794366637,0.7781812280196673,0.7828002661631301,0.7271783697531805,0.7201685047117177,elu,fedadam,256,1.39557766009345,4,8.0,8.0,-8.0,0.28293095850378397,10,710,,"[710, 386]","[42, 43, 44, 45]",73,0.543661971830986,,,1,0.0017232665724988862,2,sgd,mse,120,recon,0.8190172597945962,0.005199771927760489,0.7197579023353486,0.014638406312137617,0.8149802800310852,0.7781812280196673,0.8949130265069336,0.9761678595824054,True,0.002205650717033714,0.00012258806394021575,0.10506387043739307,True,0.7271783697531805,0.7201685047117177,0.7271783697531805,1e-08,COMPLETE
53,0.7997674012731423,elu,256,1.4003257193888226,4,8.0,0.28509366610575926,691,,74,0.5429510562668602,,,1,0.0017231888994195055,2,mse,recon,0.8946345766633945,0.9800820476820895,0.0021422452336102844,0.0001266505314563811,0.11922694938025569,True,1e-08,,,,,,,elu,fedadam,256,1.4003257193888226,4,8.0,8.0,-8.0,0.28509366610575926,10,691,,"[691, 375]","[42, 43, 44, 45]",74,0.5426917510853835,,,1,0.0017231888994195055,2,sgd,mse,120,recon,,,,,,,0.8946345766633945,0.9800820476820895,True,0.0021422452336102844,0.0001266505314563811,0.11922694938025569,True,,,,1e-08,PRUNED
54,0.813208113059587,elu,256,1.6640684550850458,5,8.0,0.19203408480355644,510,,71,0.5805677974544013,,,1,0.0012328612659303637,2,mse,recon,0.8903854405123665,0.9768513740418552,0.0029244399910915535,0.0001013525403636997,0.0672636726359436,True,1e-08,0.8377101315103652,0.8382173126932246,0.7847550715883795,0.7883550190660863,0.739296441185381,0.730591889551239,elu,fedadam,256,1.6640684550850458,5,8.0,8.0,-8.0,0.19203408480355644,10,510,,"[510, 296]","[42, 43, 44, 45]",71,0.5803921568627451,,,1,0.0012328612659303637,2,sgd,mse,120,recon,0.813208113059587,0.006108904883661115,0.730398973616074,0.00392779229355507,0.8112326015493724,0.7847550715883795,0.8903854405123665,0.9768513740418552,True,0.0029244399910915535,0.0001013525403636997,0.0672636726359436,True,0.739296441185381,0.730591889551239,0.739296441185381,1e-08,COMPLETE
