number,values_0,params_activation,params_batch_size,params_beta,params_beta_warmup_rounds,params_clip_abs,params_dropout,params_first_layer,params_grad_clip,params_latent_dim,params_layer_1_dropoff,params_layer_2_dropoff,params_layer_3_dropoff,params_local_epochs,params_lr,params_n_layers,params_prox_mu,params_recon_type,params_score_type,params_sgd_momentum,params_sgd_nesterov,params_weight_decay,user_attrs_NF-BoT-IoT-v3__test_auroc,user_attrs_NF-BoT-IoT-v3__val_auroc,user_attrs_NF-CICIDS2018-v3__test_auroc,user_attrs_NF-CICIDS2018-v3__val_auroc,user_attrs_NF-ToN-IoT-v3__test_auroc,user_attrs_NF-ToN-IoT-v3__val_auroc,user_attrs_activation,user_attrs_aggregation_method,user_attrs_batch_size,user_attrs_beta,user_attrs_beta_warmup_rounds,user_attrs_clip_abs,user_attrs_clip_max,user_attrs_clip_min,user_attrs_dropout,user_attrs_early_stop_patience,user_attrs_first_layer,user_attrs_grad_clip,user_attrs_hidden_dims,user_attrs_hpo_seeds,user_attrs_latent_dim,user_attrs_layer_1_dropoff,user_attrs_layer_2_dropoff,user_attrs_layer_3_dropoff,user_attrs_local_epochs,user_attrs_lr,user_attrs_n_layers,user_attrs_optimizer,user_attrs_prox_mu,user_attrs_recon_type,user_attrs_rounds,user_attrs_score_type,user_attrs_seed_seen_obj_mean,user_attrs_seed_seen_obj_std,user_attrs_seed_unseen_val_obj_mean,user_attrs_seed_unseen_val_obj_std,user_attrs_seen_test_mean,user_attrs_seen_test_min,user_attrs_sgd_momentum,user_attrs_sgd_nesterov,user_attrs_unseen__test_auroc,user_attrs_unseen__val_auroc,user_attrs_unseen_test_auroc,user_attrs_weight_decay,state
33,0.8036473151535166,relu,64,1.1728473837239117,6,5.0,0.2794075972271479,934,,113,,,,4,0.0019335603336200944,1,0.05669257822560218,mse,recon,0.14798085987476814,True,0.0001,0.5377764982378099,0.536672476930647,0.7944187971947969,0.7901558863072289,0.8283426288148638,0.8150996535833706,relu,fedprox,64,1.1728473837239117,6,5.0,5.0,-5.0,0.2794075972271479,2,934,,[934],"[42, 43, 44, 45]",113,,,,4,0.0019335603336200944,1,sgd,0.05669257822560218,mse,120,recon,0.8036473151535166,0.00467066298395147,0.5381382293613025,0.003322310731384779,0.8113807130048303,0.7944187971947969,0.14798085987476814,True,0.5377764982378099,0.536672476930647,0.5377764982378099,0.0001,COMPLETE
34,0.7790793098387214,relu,64,0.8166776627712666,6,5.0,0.34582081145252097,947,,110,,,,5,0.0022621638608879484,1,0.041966339134275235,mse,recon+kl,0.095741361755184,True,1e-08,,,,,,,relu,fedprox,64,0.8166776627712666,6,5.0,5.0,-5.0,0.34582081145252097,2,947,,[947],"[42, 43, 44, 45]",110,,,,5,0.0022621638608879484,1,sgd,0.041966339134275235,mse,120,recon+kl,,,,,,,0.095741361755184,True,,,,1e-08,PRUNED
35,0.6729390586161023,relu,128,1.0734428846405937,4,3.0,0.3849897750078281,759,5.0,98,,,,4,0.0015163843820985607,1,0.009528380383840802,huber,recon,0.14814707846473943,False,0.0001,0.5279104830075211,0.5261111122871589,0.5436410909207231,0.5469317737058299,0.8009610191912179,0.7997105246631329,relu,fedprox,128,1.0734428846405937,4,3.0,3.0,-3.0,0.3849897750078281,2,759,5.0,[759],"[42, 43, 44, 45]",98,,,,4,0.0015163843820985607,1,sgd,0.009528380383840802,huber,120,recon,0.6729390586161023,0.0003500868573897489,0.5271196908499721,0.004323489959133396,0.6723010550559705,0.5436410909207231,0.14814707846473943,False,0.5279104830075211,0.5261111122871589,0.5279104830075211,0.0001,COMPLETE
36,0.7469650617378034,relu,512,0.6675874557146383,8,4.0,0.3142983388921509,837,2.0,123,,,,4,0.001880054063586152,1,0.003743314300728959,mse,recon,0.2508486775970351,True,1e-08,,,,,,,relu,fedprox,512,0.6675874557146383,8,4.0,4.0,-4.0,0.3142983388921509,2,837,2.0,[837],"[42, 43, 44, 45]",123,,,,4,0.001880054063586152,1,sgd,0.003743314300728959,mse,120,recon,,,,,,,0.2508486775970351,True,,,,1e-08,PRUNED
37,0.7478634740262795,elu,64,0.13662419584756463,6,6.0,0.23739459136224328,125,,112,,,,5,0.0033845472180782017,1,0.08667268721785867,huber,recon+kl,0.14813928465151227,True,1e-06,,,,,,,elu,fedprox,64,0.13662419584756463,6,6.0,6.0,-6.0,0.23739459136224328,2,125,,[125],"[42, 43, 44, 45]",112,,,,5,0.0033845472180782017,1,sgd,0.08667268721785867,huber,120,recon+kl,,,,,,,0.14813928465151227,True,,,,1e-06,PRUNED
38,0.6971621070706815,leakyrelu,256,0.5363679137427961,3,5.0,0.2129527971559959,954,,66,0.9182787099955857,0.8262568313405214,,6,0.0009617372283684248,3,0.0009455693876923818,mse,recon,0.001965205268929404,True,0.0001,0.5501315103652145,0.5486220189541267,0.6032669760142706,0.6068103338376226,0.7881354844658202,0.7876468766053053,leakyrelu,fedprox,256,0.5363679137427961,3,5.0,5.0,-5.0,0.2129527971559959,2,954,,"[954, 876, 723]","[42, 43, 44, 45]",66,0.9182389937106918,0.8253424657534246,,6,0.0009617372283684248,3,sgd,0.0009455693876923818,mse,120,recon,0.6971621070706815,0.000601394169138228,0.5485175859126413,0.0010624049679447156,0.6957012302400454,0.6032669760142706,0.001965205268929404,True,0.5501315103652145,0.5486220189541267,0.5501315103652145,0.0001,COMPLETE
39,0.756577635146705,relu,64,0.9540066144566602,10,8.0,0.35756625871881237,198,1.0,56,,,,7,0.0038588567104955564,1,0.0023215603814367766,huber,recon,0.47718018727806844,False,1e-05,,,,,,,relu,fedprox,64,0.9540066144566602,10,8.0,8.0,-8.0,0.35756625871881237,2,198,1.0,[198],"[42, 43, 44, 45]",56,,,,7,0.0038588567104955564,1,sgd,0.0023215603814367766,huber,120,recon,,,,,,,0.47718018727806844,False,,,,1e-05,PRUNED
40,0.6873026297839271,elu,512,0.10704275456168175,6,4.0,0.1830990574517583,772,2.0,92,0.8254597061590194,0.519860282986349,,1,0.0027482682009419912,3,0.001609202275720204,mse,recon,0.8352955977430252,True,1e-10,,,,,,,elu,fedprox,512,0.10704275456168175,6,4.0,4.0,-4.0,0.1830990574517583,10,772,2.0,"[772, 637, 331]","[42, 43, 44, 45]",92,0.8251295336787565,0.5196232339089482,,1,0.0027482682009419912,3,sgd,0.001609202275720204,mse,120,recon,,,,,,,0.8352955977430252,True,,,,1e-10,PRUNED
41,0.7716518625774074,relu,64,1.5293984320445895,11,5.0,0.2651039098099501,912,,119,0.5459607817921642,,,3,0.0008449789957173378,2,0.0137842383784275,mse,recon,0.31113388782295776,True,0.0001,,,,,,,relu,fedprox,64,1.5293984320445895,11,5.0,5.0,-5.0,0.2651039098099501,3,912,,"[912, 497]","[42, 43, 44, 45]",119,0.5449561403508771,,,3,0.0008449789957173378,2,sgd,0.0137842383784275,mse,120,recon,,,,,,,0.31113388782295776,True,,,,0.0001,PRUNED
42,0.7351441352379662,relu,64,1.1575077169394632,8,5.0,0.28128408638675334,862,,122,0.5304612972834787,,,4,0.0005249683125089481,2,0.02024227596549955,mse,recon,0.16476090386467035,True,0.0001,,,,,,,relu,fedprox,64,1.1575077169394632,8,5.0,5.0,-5.0,0.28128408638675334,2,862,,"[862, 457]","[42, 43, 44, 45]",122,0.5301624129930395,,,4,0.0005249683125089481,2,sgd,0.02024227596549955,mse,120,recon,,,,,,,0.16476090386467035,True,,,,0.0001,PRUNED
43,0.7851264592400662,relu,64,0.9858801390928247,10,5.0,0.31372937904028664,1012,,103,0.615370124261716,,,2,0.00135311275997681,2,0.06594604557816203,mse,recon,0.3666091778587961,True,0.0001,,,,,,,relu,fedprox,64,0.9858801390928247,10,5.0,5.0,-5.0,0.31372937904028664,5,1012,,"[1012, 622]","[42, 43, 44, 45]",103,0.6146245059288538,,,2,0.00135311275997681,2,sgd,0.06594604557816203,mse,120,recon,,,,,,,0.3666091778587961,True,,,,0.0001,PRUNED
44,0.7803508379810742,relu,64,1.656174865734708,12,5.0,0.23319293173623162,972,,11,,,,5,0.015193232986034031,1,0.02192724042013676,mse,recon,0.2726166605249207,True,0.0,0.5223425083875727,0.5208112089347641,0.7724058832495047,0.7712972106734333,0.800372214413265,0.7905151983004698,relu,fedprox,64,1.656174865734708,12,5.0,5.0,-5.0,0.23319293173623162,2,972,,[972],"[42, 43, 44, 45]",11,,,,5,0.015193232986034031,1,sgd,0.02192724042013676,mse,120,recon,0.7803508379810742,0.0059036408083117525,0.5183727032963208,0.024305492902178906,0.7863890488313848,0.7724058832495047,0.2726166605249207,True,0.5223425083875727,0.5208112089347641,0.5223425083875727,0.0,COMPLETE
45,0.6976777525633138,gelu,64,1.247247309625021,9,5.0,0.14606373460258265,398,,114,0.5904237450042453,0.7088379821773289,,3,0.012447483881016057,3,0.038082011079697664,huber,recon+kl,0.5871105780490813,True,0.0001,,,,,,,gelu,fedprox,64,1.247247309625021,9,5.0,5.0,-5.0,0.14606373460258265,3,398,,"[398, 234, 165]","[42, 43, 44, 45]",114,0.5879396984924623,0.7051282051282052,,3,0.012447483881016057,3,sgd,0.038082011079697664,huber,120,recon+kl,,,,,,,0.5871105780490813,True,,,,0.0001,PRUNED
46,0.7834071068095989,relu,64,0.36914891518964893,13,5.0,0.10838085138334552,675,,123,0.742067023836194,,,2,0.0018696753755188538,2,0.014434918906381303,mse,recon,0.44784762754015006,True,1e-08,,,,,,,relu,fedprox,64,0.36914891518964893,13,5.0,5.0,-5.0,0.10838085138334552,5,675,,"[675, 500]","[42, 43, 44, 45]",123,0.7407407407407407,,,2,0.0018696753755188538,2,sgd,0.014434918906381303,mse,120,recon,,,,,,,0.44784762754015006,True,,,,1e-08,PRUNED
47,0.7377518153473293,elu,64,0.7175492426650921,7,3.0,0.08365706243105488,904,,84,,,,4,0.00918152901503138,1,0.001360246753028574,mse,recon,0.7532069321162803,True,0.0,,,,,,,elu,fedprox,64,0.7175492426650921,7,3.0,3.0,-3.0,0.08365706243105488,2,904,,[904],"[42, 43, 44, 45]",84,,,,4,0.00918152901503138,1,sgd,0.001360246753028574,mse,120,recon,,,,,,,0.7532069321162803,True,,,,0.0,PRUNED
48,0.6850591643169233,gelu,256,0.16513547061979733,5,4.0,0.223913169270261,864,1.0,106,0.680214204988666,0.9279328012136985,0.7146306100293593,8,0.0007246758438218833,4,0.008473997732193749,huber,recon,0.3965707257892397,True,0.0001,0.5402104184660197,0.5372598392860168,0.5757968711484436,0.5780775611733004,0.7923474101546549,0.7920209216545205,gelu,fedprox,256,0.16513547061979733,5,4.0,4.0,-4.0,0.223913169270261,2,864,1.0,"[864, 587, 544, 388]","[42, 43, 44, 45]",106,0.6793981481481481,0.9267461669505963,0.7132352941176471,8,0.0007246758438218833,4,sgd,0.008473997732193749,huber,120,recon,0.6850591643169233,0.0007367817512906026,0.5372780092239778,0.0014794734905772668,0.6840721406515493,0.5757968711484436,0.3965707257892397,True,0.5402104184660197,0.5372598392860168,0.5402104184660197,0.0001,COMPLETE
49,0.7567567472212342,leakyrelu,128,0.21580678781595264,14,8.0,0.2440200409683287,989,,49,0.6492064075761091,,,3,0.0010817904383013137,2,0.00010551052205454906,mse,recon,0.1784509983581771,False,0.0001,,,,,,,leakyrelu,fedprox,128,0.21580678781595264,14,8.0,8.0,-8.0,0.2440200409683287,3,989,,"[989, 642]","[42, 43, 44, 45]",49,0.6491405460060667,,,3,0.0010817904383013137,2,sgd,0.00010551052205454906,mse,120,recon,,,,,,,0.1784509983581771,False,,,,0.0001,PRUNED
50,0.7315710375187462,elu,64,0.5121204195328343,10,5.0,0.2766529058491323,765,2.0,124,0.5272592069994183,0.6106314120184946,,7,0.007784939411824617,3,0.004469809434872963,huber,recon+kl,0.5368494318342728,True,1e-06,,,,,,,elu,fedprox,64,0.5121204195328343,10,5.0,5.0,-5.0,0.2766529058491323,2,765,2.0,"[765, 403, 246]","[42, 43, 44, 45]",124,0.526797385620915,0.6104218362282878,,7,0.007784939411824617,3,sgd,0.004469809434872963,huber,120,recon+kl,,,,,,,0.5368494318342728,True,,,,1e-06,PRUNED
51,0.7063176168662185,relu,512,0.8600909940917972,6,6.0,0.16544516031700804,188,5.0,115,0.6123541208705083,0.7713885637502036,,1,0.006194451940237351,3,0.006624947467798974,mse,recon,0.8211169107804756,False,0.0001,,,,,,,relu,fedprox,512,0.8600909940917972,6,6.0,6.0,-6.0,0.16544516031700804,10,188,5.0,"[188, 115, 88]","[42, 43, 44, 45]",115,0.6117021276595744,0.7652173913043478,,1,0.006194451940237351,3,sgd,0.006624947467798974,mse,120,recon,,,,,,,0.8211169107804756,False,,,,0.0001,PRUNED
52,0.7321293367937364,relu,512,1.0781100752102366,4,6.0,0.19506856869692868,336,5.0,106,0.5004615864229379,0.8070410426569979,,2,0.004143404541896228,3,0.0028196586069932092,mse,recon,0.9083999365533142,False,0.0001,,,,,,,relu,fedprox,512,1.0781100752102366,4,6.0,6.0,-6.0,0.19506856869692868,5,336,5.0,"[336, 168, 135]","[42, 43, 44, 45]",106,0.5,0.8035714285714286,,2,0.004143404541896228,3,sgd,0.0028196586069932092,mse,120,recon,,,,,,,0.9083999365533142,False,,,,0.0001,PRUNED
53,0.7110461815140345,relu,512,1.3389350994974527,5,6.0,0.17171322495836425,340,5.0,116,0.5531796366916654,0.8898969419498848,,1,0.010441131804990659,3,0.01017237337198085,mse,recon,0.7222130462862776,False,0.0,,,,,,,relu,fedprox,512,1.3389350994974527,5,6.0,6.0,-6.0,0.17171322495836425,10,340,5.0,"[340, 188, 167]","[42, 43, 44, 45]",116,0.5529411764705883,0.8882978723404256,,1,0.010441131804990659,3,sgd,0.01017237337198085,mse,120,recon,,,,,,,0.7222130462862776,False,,,,0.0,PRUNED
54,0.705989734749483,gelu,512,0.2827503310061613,8,6.0,0.13766519147773662,415,5.0,128,0.6523955007137063,0.7313614438769038,0.9843236304198684,2,0.008188539196776715,4,0.032946823570244796,mse,recon,0.04108581040536352,False,0.0001,,,,,,,gelu,fedprox,512,0.2827503310061613,8,6.0,6.0,-6.0,0.13766519147773662,5,415,5.0,"[415, 270, 197, 193]","[42, 43, 44, 45]",128,0.6506024096385542,0.7296296296296296,0.9796954314720813,2,0.008188539196776715,4,sgd,0.032946823570244796,mse,120,recon,,,,,,,0.04108581040536352,False,,,,0.0001,PRUNED
55,0.7783779737543772,relu,64,1.659589271749433,2,5.0,0.30631691197754307,272,,101,0.5948438822330143,0.7725006859248055,,3,0.00560643747145656,3,0.0688205282212294,mse,recon,0.8053536939900694,True,1e-10,,,,,,,relu,fedprox,64,1.659589271749433,2,5.0,5.0,-5.0,0.30631691197754307,3,272,,"[272, 161, 124]","[42, 43, 44, 45]",101,0.5919117647058824,0.7701863354037267,,3,0.00560643747145656,3,sgd,0.0688205282212294,mse,120,recon,,,,,,,0.8053536939900694,True,,,,1e-10,PRUNED
56,0.6961665311859642,relu,64,0.8743090775636866,11,5.0,0.3284809774774919,444,,108,0.8122291453204583,,,1,0.00031762120414869564,2,0.0016122451378997318,mse,recon,0.3150509543888632,False,1e-05,,,,,,,relu,fedprox,64,0.8743090775636866,11,5.0,5.0,-5.0,0.3284809774774919,10,444,,"[444, 360]","[42, 43, 44, 45]",108,0.8108108108108109,,,1,0.00031762120414869564,2,sgd,0.0016122451378997318,mse,120,recon,,,,,,,0.3150509543888632,False,,,,1e-05,PRUNED
57,0.7063606602143983,gelu,512,0.4119653523133732,9,6.0,0.12548833335670073,543,5.0,95,0.7472526928462131,0.8112197698749143,,6,0.0071673033498278185,3,0.0007889284362835177,huber,recon,0.624216491533635,True,0.0001,0.5546668397808976,0.5544613901166828,0.6213946421145526,0.6260662637056607,0.7870522974328289,0.7870347878456875,gelu,fedprox,512,0.4119653523133732,9,6.0,6.0,-6.0,0.12548833335670073,2,543,5.0,"[543, 405, 328]","[42, 43, 44, 45]",95,0.7458563535911602,0.8098765432098766,,6,0.0071673033498278185,3,sgd,0.0007889284362835177,huber,120,recon,0.7063606602143983,0.00021310882153042674,0.5544887626284009,0.0003402910515061437,0.7042234697736908,0.6213946421145526,0.624216491533635,True,0.5546668397808976,0.5544613901166828,0.5546668397808976,0.0001,COMPLETE
58,0.7235447173345677,elu,64,0.7103413437661384,7,5.0,0.25416336159467773,912,,121,,,,4,0.01360253094222522,1,0.026314802525327176,mse,recon,0.2370000375445943,True,0.0,0.5704183813443073,0.5688124069746218,0.6886291799089646,0.6863086930157817,0.7717118363092046,0.762885661343404,elu,fedprox,64,0.7103413437661384,7,5.0,5.0,-5.0,0.25416336159467773,2,912,,[912],"[42, 43, 44, 45]",121,,,,4,0.01360253094222522,1,sgd,0.026314802525327176,mse,120,recon,0.7235447173345677,0.0029362611786215285,0.5689317317209248,0.0022393459281834305,0.7301705081090846,0.6886291799089646,0.2370000375445943,True,0.5704183813443073,0.5688124069746218,0.5704183813443073,0.0,COMPLETE
59,0.7736714894033393,leakyrelu,256,1.0541601076530485,4,3.0,0.20514407233927634,844,1.0,83,0.6877580059402253,0.8709723729921744,,7,0.01684704714600904,3,0.01743950246964578,mse,recon,0.507101942209896,True,0.0001,0.5558710750581908,0.5494788285529344,0.7445511825395481,0.7490589559800618,0.8049023504020202,0.8001199656923346,leakyrelu,fedprox,256,1.0541601076530485,4,3.0,3.0,-3.0,0.20514407233927634,2,844,1.0,"[844, 580, 505]","[42, 43, 44, 45]",83,0.6872037914691943,0.8706896551724138,,7,0.01684704714600904,3,sgd,0.01743950246964578,mse,120,recon,0.7736714894033393,0.0005725624700138086,0.5498787582958409,0.003774393649317382,0.7747267664707842,0.7445511825395481,0.507101942209896,True,0.5558710750581908,0.5494788285529344,0.5558710750581908,0.0001,COMPLETE
60,0.7701106519820637,relu,128,1.2685960158094736,12,5.0,0.18568051641526614,989,,111,0.8939003512616295,,,3,0.004473750428680453,2,0.0036132193173643436,mse,recon+kl,0.3616830379668109,False,0.0001,,,,,,,relu,fedprox,128,1.2685960158094736,12,5.0,5.0,-5.0,0.18568051641526614,3,989,,"[989, 884]","[42, 43, 44, 45]",111,0.8938321536905965,,,3,0.004473750428680453,2,sgd,0.0036132193173643436,mse,120,recon+kl,,,,,,,0.3616830379668109,False,,,,0.0001,PRUNED
61,0.7814360507563399,relu,64,1.476194394396519,12,5.0,0.3433728293503676,636,,100,0.6296228188151892,,,3,0.0063270592229310255,2,0.0025904194702360884,mse,recon,0.40036585847849215,True,0.0001,0.5490568755515663,0.5433365662886378,0.7634820986713483,0.7699268063152823,0.7974920640296853,0.7914997560876936,relu,fedprox,64,1.476194394396519,12,5.0,5.0,-5.0,0.3433728293503676,3,636,,"[636, 400]","[42, 43, 44, 45]",100,0.6289308176100629,,,3,0.0063270592229310255,2,sgd,0.0025904194702360884,mse,120,recon,0.7814360507563399,0.003600847166639649,0.5442495174676022,0.005737460649685168,0.7804870813505168,0.7634820986713483,0.40036585847849215,True,0.5490568755515663,0.5433365662886378,0.5490568755515663,0.0001,COMPLETE
62,0.7590890483962472,relu,64,1.7674298425779995,11,5.0,0.397520675757651,645,,116,0.5231508015296347,,,3,0.008964223972279901,2,0.0028077999392356807,mse,recon,0.4443173848433083,True,0.0001,0.5270689502691738,0.521510310528356,0.7250170009464832,0.7280130079115086,0.7961308122632617,0.7901693520541321,relu,fedprox,64,1.7674298425779995,11,5.0,5.0,-5.0,0.397520675757651,3,645,,"[645, 337]","[42, 43, 44, 45]",116,0.5224806201550387,,,3,0.008964223972279901,2,sgd,0.0028077999392356807,mse,120,recon,0.7590890483962472,0.007862262462876003,0.5226337007541759,0.003999803006623252,0.7605739066048725,0.7250170009464832,0.4443173848433083,True,0.5270689502691738,0.521510310528356,0.5270689502691738,0.0001,COMPLETE
63,0.7819373631668426,relu,64,1.534596696038803,13,5.0,0.009678420246803293,566,,101,0.6405957309918766,,,2,0.0054001762414640254,2,0.00453361282508698,mse,recon,0.38201737371443656,True,0.0001,0.5590815913713847,0.5536940042497662,0.7618941613462265,0.7675141737276573,0.8003258687229626,0.7962974723440608,relu,fedprox,64,1.534596696038803,13,5.0,5.0,-5.0,0.009678420246803293,5,566,,"[566, 362]","[42, 43, 44, 45]",101,0.6395759717314488,,,2,0.0054001762414640254,2,sgd,0.00453361282508698,mse,120,recon,0.7819373631668426,0.0021527868240352683,0.5536735998210526,0.0017101930725608402,0.7811100150345945,0.7618941613462265,0.38201737371443656,True,0.5590815913713847,0.5536940042497662,0.5590815913713847,0.0001,COMPLETE
64,0.8053495634393093,relu,64,1.1750014295608444,14,5.0,0.011200897376205282,588,,109,,,,2,0.004979080952575476,1,0.008235803526689029,mse,recon,0.34445076853430434,True,0.0001,0.5469996481265089,0.5450783077284214,0.7994520746423404,0.7949435620558067,0.8283284127494868,0.8160440493394375,relu,fedprox,64,1.1750014295608444,14,5.0,5.0,-5.0,0.011200897376205282,5,588,,[588],"[42, 43, 44, 45]",109,,,,2,0.004979080952575476,1,sgd,0.008235803526689029,mse,120,recon,0.8053495634393093,0.006942300112318189,0.5460750964123958,0.0038642106453975157,0.8138902436959136,0.7994520746423404,0.34445076853430434,True,0.5469996481265089,0.5450783077284214,0.5469996481265089,0.0001,COMPLETE
65,0.7527563619479867,relu,64,1.1222435435854867,15,8.0,0.2872906750941921,706,,110,,,,1,0.012048820021907141,1,0.008034717382480964,mse,recon,0.32496178917212515,True,0.0001,,,,,,,relu,fedprox,64,1.1222435435854867,15,8.0,8.0,-8.0,0.2872906750941921,10,706,,[706],"[42, 43, 44, 45]",110,,,,1,0.012048820021907141,1,sgd,0.008034717382480964,mse,120,recon,,,,,,,0.32496178917212515,True,,,,0.0001,PRUNED
66,0.7661640120916526,gelu,64,0.9213230104912702,15,5.0,0.049817401211894874,803,,124,,,,2,0.0037012009427947377,1,0.011559025620807184,huber,recon,0.29011178318527014,True,1e-06,,,,,,,gelu,fedprox,64,0.9213230104912702,15,5.0,5.0,-5.0,0.049817401211894874,5,803,,[803],"[42, 43, 44, 45]",124,,,,2,0.0037012009427947377,1,sgd,0.011559025620807184,huber,120,recon,,,,,,,0.29011178318527014,True,,,,1e-06,PRUNED
67,0.8026004635862682,relu,64,1.9729994047164692,14,5.0,0.22049190927302456,887,5.0,118,,,,8,0.0025171313222243133,1,0.055701818657586555,mse,recon,0.11286438143122729,True,1e-08,0.5468256965495699,0.5468017175236761,0.7961157024015836,0.7940389314147761,0.8244454699580951,0.8118857649532121,relu,fedprox,64,1.9729994047164692,14,5.0,5.0,-5.0,0.22049190927302456,2,887,5.0,[887],"[42, 43, 44, 45]",118,,,,8,0.0025171313222243133,1,sgd,0.055701818657586555,mse,120,recon,0.8026004635862682,0.007501549750493963,0.5466219145210851,0.004897961795027651,0.8102805861798393,0.7961157024015836,0.11286438143122729,True,0.5468256965495699,0.5468017175236761,0.5468256965495699,1e-08,COMPLETE
68,0.8049552493244783,relu,64,1.9904332780290768,14,5.0,0.032783685395338574,931,5.0,126,,,,8,0.0017722853174593895,1,0.06439452265916581,mse,recon,0.11832258427919888,True,1e-08,0.5419699082306408,0.5408704970307147,0.798929768309182,0.7936027794007237,0.8255028874324712,0.8117123420097433,relu,fedprox,64,1.9904332780290768,14,5.0,5.0,-5.0,0.032783685395338574,2,931,5.0,[931],"[42, 43, 44, 45]",126,,,,8,0.0017722853174593895,1,sgd,0.06439452265916581,mse,120,recon,0.8049552493244783,0.0036878036782210665,0.5400409717400426,0.005725393923897732,0.8122163278708266,0.798929768309182,0.11832258427919888,True,0.5419699082306408,0.5408704970307147,0.5419699082306408,1e-08,COMPLETE
69,0.8059334270525796,relu,64,1.8299256423019454,14,5.0,0.04009611085699802,1022,5.0,126,,,,8,0.0016500098679765626,1,0.05723909271178091,mse,recon,0.10324724512637128,True,1e-08,0.5498412335517959,0.5484043031117283,0.8021604750103962,0.7980095920807765,0.8233049200193436,0.8128331743316757,relu,fedprox,64,1.8299256423019454,14,5.0,5.0,-5.0,0.04009611085699802,2,1022,5.0,[1022],"[42, 43, 44, 45]",126,,,,8,0.0016500098679765626,1,sgd,0.05723909271178091,mse,120,recon,0.8059334270525796,0.005241125996927428,0.5480846974311354,0.005045959164880862,0.8127326975148699,0.8021604750103962,0.10324724512637128,True,0.5498412335517959,0.5484043031117283,0.5498412335517959,1e-08,COMPLETE
70,0.7714873555460531,elu,64,1.866848020966895,14,5.0,0.02223252506869001,1019,5.0,125,,,,8,0.0016347567218952129,1,0.06166568387608155,mse,recon,0.11698547010320763,True,1e-08,0.5574657487849075,0.5562079974540917,0.7443311863405345,0.7404013921583016,0.8092254361255531,0.7982069622968496,elu,fedprox,64,1.866848020966895,14,5.0,5.0,-5.0,0.02223252506869001,2,1019,5.0,[1019],"[42, 43, 44, 45]",125,,,,8,0.0016347567218952129,1,sgd,0.06166568387608155,mse,120,recon,0.7714873555460531,0.003583098177073135,0.558025358765131,0.0011239604160164427,0.7767783112330438,0.7443311863405345,0.11698547010320763,True,0.5574657487849075,0.5562079974540917,0.5574657487849075,1e-08,COMPLETE
71,0.8027535776549044,relu,64,1.7015204924836504,14,5.0,0.0007235793972586793,959,5.0,119,,,,8,0.002546373167701805,1,0.05237234485633673,mse,recon,0.19778778305301462,True,1e-08,0.5492352772932461,0.5473994437999703,0.7984239078279621,0.7942056508859874,0.8223343983621889,0.8087331631121798,relu,fedprox,64,1.7015204924836504,14,5.0,5.0,-5.0,0.0007235793972586793,2,959,5.0,[959],"[42, 43, 44, 45]",119,,,,8,0.002546373167701805,1,sgd,0.05237234485633673,mse,120,recon,0.8027535776549044,0.0034494712756979627,0.5474911314238081,0.004817302110162617,0.8103791530950755,0.7984239078279621,0.19778778305301462,True,0.5492352772932461,0.5473994437999703,0.5492352772932461,1e-08,COMPLETE
72,0.8046051325546957,relu,64,1.6711703326564773,13,5.0,0.028663801724021262,934,5.0,120,,,,8,0.0025312516854106943,1,0.05134241635536719,mse,recon,0.048144588490560414,True,1e-08,0.5494746641678003,0.5486694577808261,0.7990656535720805,0.7981185823073492,0.8252587116914201,0.8107154210203955,relu,fedprox,64,1.6711703326564773,13,5.0,5.0,-5.0,0.028663801724021262,2,934,5.0,[934],"[42, 43, 44, 45]",120,,,,8,0.0025312516854106943,1,sgd,0.05134241635536719,mse,120,recon,0.8046051325546957,0.005707438103741296,0.5488617415903176,0.006327253970833053,0.8121621826317502,0.7990656535720805,0.048144588490560414,True,0.5494746641678003,0.5486694577808261,0.5494746641678003,1e-08,COMPLETE
73,0.806902997581105,relu,64,1.3909309877911815,13,5.0,0.03536760109023768,945,5.0,120,,,,8,0.001968629499325314,1,0.08483536052644025,mse,recon,0.05509282971916449,True,1e-08,0.5531104675777744,0.5520043323247548,0.8089788518386801,0.8051742661697159,0.8237649993131881,0.8117591487107694,relu,fedprox,64,1.3909309877911815,13,5.0,5.0,-5.0,0.03536760109023768,2,945,5.0,[945],"[42, 43, 44, 45]",120,,,,8,0.001968629499325314,1,sgd,0.08483536052644025,mse,120,recon,0.806902997581105,0.005607175063902283,0.5513203282443394,0.005572774765921696,0.8163719255759341,0.8089788518386801,0.05509282971916449,True,0.5531104675777744,0.5520043323247548,0.5531104675777744,1e-08,COMPLETE
74,0.806966232199341,relu,64,1.3700374771659845,13,5.0,0.03218527284940768,944,5.0,114,,,,8,0.0020282821328781093,1,0.0931775311580295,mse,recon,0.054178716204861366,True,1e-08,0.5412079609966112,0.5398995960981559,0.8028848545746375,0.8018631183894355,0.82484756539296,0.8129549246764929,relu,fedprox,64,1.3700374771659845,13,5.0,5.0,-5.0,0.03218527284940768,2,944,5.0,[944],"[42, 43, 44, 45]",114,,,,8,0.0020282821328781093,1,sgd,0.0931775311580295,mse,120,recon,0.806966232199341,0.0057452053779086815,0.5392926672481047,0.003913518294746866,0.8138662099837988,0.8028848545746375,0.054178716204861366,True,0.5412079609966112,0.5398995960981559,0.5412079609966112,1e-08,COMPLETE
