number,values_0,params_activation,params_batch_size,params_beta,params_beta_warmup_rounds,params_clip_abs,params_dropout,params_first_layer,params_grad_clip,params_latent_dim,params_layer_1_dropoff,params_layer_2_dropoff,params_layer_3_dropoff,params_local_epochs,params_lr,params_n_layers,params_recon_type,params_score_type,params_sgd_momentum,params_sgd_nesterov,params_weight_decay,user_attrs_NF-BoT-IoT-v3__test_auroc,user_attrs_NF-BoT-IoT-v3__val_auroc,user_attrs_NF-CICIDS2018-v3__test_auroc,user_attrs_NF-CICIDS2018-v3__val_auroc,user_attrs_NF-ToN-IoT-v3__test_auroc,user_attrs_NF-ToN-IoT-v3__val_auroc,user_attrs_activation,user_attrs_aggregation_method,user_attrs_batch_size,user_attrs_beta,user_attrs_beta_warmup_rounds,user_attrs_clip_abs,user_attrs_clip_max,user_attrs_clip_min,user_attrs_dropout,user_attrs_early_stop_patience,user_attrs_first_layer,user_attrs_grad_clip,user_attrs_hidden_dims,user_attrs_hpo_seeds,user_attrs_latent_dim,user_attrs_layer_1_dropoff,user_attrs_layer_2_dropoff,user_attrs_layer_3_dropoff,user_attrs_local_epochs,user_attrs_lr,user_attrs_n_layers,user_attrs_optimizer,user_attrs_recon_type,user_attrs_rounds,user_attrs_score_type,user_attrs_seed_seen_obj_mean,user_attrs_seed_seen_obj_std,user_attrs_seed_unseen_val_obj_mean,user_attrs_seed_unseen_val_obj_std,user_attrs_seen_test_mean,user_attrs_seen_test_min,user_attrs_sgd_momentum,user_attrs_sgd_nesterov,user_attrs_unseen__test_auroc,user_attrs_unseen__val_auroc,user_attrs_unseen_test_auroc,user_attrs_weight_decay,state
30,0.7578194533824074,gelu,256,0.31752737884413706,11,6.0,0.09498748336210766,120,1.0,32,,,,3,0.004162275756102428,1,mse,recon,0.4022865257843593,False,0.0,,,,,,,gelu,fedavg,256,0.31752737884413706,11,6.0,6.0,-6.0,0.09498748336210766,3,120,1.0,[120],"[42, 43, 44, 45]",32,,,,3,0.004162275756102428,1,sgd,mse,120,recon,,,,,,,0.4022865257843593,False,,,,0.0,PRUNED
31,0.7534418213875105,gelu,256,0.6301556972986413,15,4.0,0.03197742309672137,256,1.0,70,,,,1,0.01970528973020167,1,mse,recon,0.8228044159113612,False,0.0001,,,,,,,gelu,fedavg,256,0.6301556972986413,15,4.0,4.0,-4.0,0.03197742309672137,10,256,1.0,[256],"[42, 43, 44, 45]",70,,,,1,0.01970528973020167,1,sgd,mse,120,recon,,,,,,,0.8228044159113612,False,,,,0.0001,PRUNED
32,0.7759105667421219,leakyrelu,256,0.6891299270965279,14,4.0,0.06707163897219758,334,5.0,76,,,,1,0.013718080913843533,1,mse,recon,0.44683066167400765,False,1e-06,,,,,,,leakyrelu,fedavg,256,0.6891299270965279,14,4.0,4.0,-4.0,0.06707163897219758,10,334,5.0,[334],"[42, 43, 44, 45]",76,,,,1,0.013718080913843533,1,sgd,mse,120,recon,,,,,,,0.44683066167400765,False,,,,1e-06,PRUNED
33,0.8135452933039603,relu,256,0.5333324797932151,15,8.0,0.035188952648712635,194,,59,,,,2,0.011617344142084972,1,mse,recon,0.6067743698814132,False,0.0,0.5433379058070417,0.5422899131794499,0.821563343814271,0.8188934513661911,0.8221901302308253,0.8099440659922739,relu,fedavg,256,0.5333324797932151,15,8.0,8.0,-8.0,0.035188952648712635,5,194,,[194],"[42, 43, 44, 45]",59,,,,2,0.011617344142084972,1,sgd,mse,120,recon,0.8135452933039603,0.0032539390632297348,0.5426925625328117,0.011543959622106111,0.8218767370225482,0.821563343814271,0.6067743698814132,False,0.5433379058070417,0.5422899131794499,0.5433379058070417,0.0,COMPLETE
34,0.8153119890072464,relu,256,0.49250021410679673,13,8.0,0.030735450875260306,175,,56,,,,4,0.004112878194924609,1,mse,recon,0.6052460348289467,False,0.0,0.5445066056250836,0.5427328274681479,0.8192906926639082,0.816217428181115,0.8243436524468379,0.8147214366223157,relu,fedavg,256,0.49250021410679673,13,8.0,8.0,-8.0,0.030735450875260306,2,175,,[175],"[42, 43, 44, 45]",56,,,,4,0.004112878194924609,1,sgd,mse,120,recon,0.8153119890072464,0.002000214187918849,0.5439665456748727,0.014873293138078957,0.8218171725553731,0.8192906926639082,0.6052460348289467,False,0.5445066056250836,0.5427328274681479,0.5445066056250836,0.0,COMPLETE
35,0.728216067258642,leakyrelu,512,0.4571691447808607,13,8.0,0.1064305138002784,178,,49,0.5592290508403687,,,4,0.003948644076714384,2,mse,recon+kl,0.6181032744929239,True,0.0,,,,,,,leakyrelu,fedavg,512,0.4571691447808607,13,8.0,8.0,-8.0,0.1064305138002784,2,178,,"[178, 99]","[42, 43, 44, 45]",49,0.5561797752808989,,,4,0.003948644076714384,2,sgd,mse,120,recon+kl,,,,,,,0.6181032744929239,True,,,,0.0,PRUNED
36,0.7225028272188257,elu,64,1.2983304926443577,14,8.0,0.03564380781191191,182,,55,,,,5,0.0075605412013706975,1,huber,recon,0.5047124812315422,False,0.0,,,,,,,elu,fedavg,64,1.2983304926443577,14,8.0,8.0,-8.0,0.03564380781191191,2,182,,[182],"[42, 43, 44, 45]",55,,,,5,0.0075605412013706975,1,sgd,huber,120,recon,,,,,,,0.5047124812315422,False,,,,0.0,PRUNED
37,0.7098586525832594,relu,512,0.9362130596035586,5,8.0,0.2841838500220085,130,,9,0.996940553045101,0.967984790550876,0.5027362637381246,6,0.002368233726654494,4,mse,recon+kl,0.44589354541916704,False,0.0,0.547965804294362,0.5473234711143853,0.64238193891702,0.6457110537670221,0.7744286759960183,0.7734186097327832,relu,fedavg,512,0.9362130596035586,5,8.0,8.0,-8.0,0.2841838500220085,2,130,,"[130, 129, 124, 62]","[42, 43, 44, 45]",9,0.9923076923076923,0.9612403100775194,0.5,6,0.002368233726654494,4,sgd,mse,120,recon+kl,0.7098586525832594,0.002013485938938225,0.5473945926029419,0.003755406678449893,0.7084053074565191,0.64238193891702,0.44589354541916704,False,0.547965804294362,0.5473234711143853,0.547965804294362,0.0,COMPLETE
38,0.7638701309270456,gelu,256,0.7905384206244254,12,8.0,0.14478193652180477,73,,45,0.8643502925934938,,,4,0.004769776394688041,2,mse,recon,0.5779005688283531,True,0.0,,,,,,,gelu,fedavg,256,0.7905384206244254,12,8.0,8.0,-8.0,0.14478193652180477,2,73,,"[73, 63]","[42, 43, 44, 45]",45,0.863013698630137,,,4,0.004769776394688041,2,sgd,mse,120,recon,,,,,,,0.5779005688283531,True,,,,0.0,PRUNED
39,0.7733007403455887,elu,128,0.21796576059646464,13,8.0,0.08820852028159308,904,,31,,,,3,0.010070291376126618,1,huber,recon,0.3257770138816176,False,0.0,,,,,,,elu,fedavg,128,0.21796576059646464,13,8.0,8.0,-8.0,0.08820852028159308,3,904,,[904],"[42, 43, 44, 45]",31,,,,3,0.010070291376126618,1,sgd,huber,120,recon,,,,,,,0.3257770138816176,False,,,,0.0,PRUNED
40,0.7546252194505129,relu,256,0.3355392719358322,11,5.0,0.33080810437125663,215,,66,0.7229301579950751,,,5,0.0019026109526866291,2,mse,recon,0.6969334818246361,True,1e-10,,,,,,,relu,fedavg,256,0.3355392719358322,11,5.0,5.0,-5.0,0.33080810437125663,2,215,,"[215, 155]","[42, 43, 44, 45]",66,0.7209302325581395,,,5,0.0019026109526866291,2,sgd,mse,120,recon,,,,,,,0.6969334818246361,True,,,,1e-10,PRUNED
41,0.8066876926366238,relu,256,0.5491765010649141,15,8.0,0.021191050951258446,272,,60,,,,2,0.01588095432686844,1,mse,recon,0.5028930468773076,False,0.0,0.5452631524477788,0.5445938054506521,0.8119265167723227,0.8082822516986834,0.8194161440310401,0.8069305464999879,relu,fedavg,256,0.5491765010649141,15,8.0,8.0,-8.0,0.021191050951258446,5,272,,[272],"[42, 43, 44, 45]",60,,,,2,0.01588095432686844,1,sgd,mse,120,recon,0.8066876926366238,0.0021268029182417245,0.5441215193690362,0.0070755224949947725,0.8156713304016814,0.8119265167723227,0.5028930468773076,False,0.5452631524477788,0.5445938054506521,0.5452631524477788,0.0,COMPLETE
42,0.8131703104742578,relu,256,0.4206817813546869,14,8.0,0.022891312263376144,256,,53,,,,2,0.013289497790304661,1,mse,recon,0.5216908034041292,False,0.0,0.5468042454383459,0.5458173949460053,0.8230240139545123,0.8202563878210374,0.8215211660372459,0.8067450249651419,relu,fedavg,256,0.4206817813546869,14,8.0,8.0,-8.0,0.022891312263376144,5,256,,[256],"[42, 43, 44, 45]",53,,,,2,0.013289497790304661,1,sgd,mse,120,recon,0.8131703104742578,0.0034871057757516477,0.5456210243705323,0.005590043475784717,0.8222725899958792,0.8215211660372459,0.5216908034041292,False,0.5468042454383459,0.5458173949460053,0.5468042454383459,0.0,COMPLETE
43,0.8124634837169131,relu,256,0.43371461649616955,0,8.0,0.025890081574571115,132,,54,,,,3,0.01261815806888288,1,mse,recon,0.5237607502179723,False,0.0,0.5243067339554156,0.5221268388682845,0.8154025376288243,0.8119651775785082,0.8260277340288009,0.8137174593463808,relu,fedavg,256,0.43371461649616955,0,8.0,8.0,-8.0,0.025890081574571115,3,132,,[132],"[42, 43, 44, 45]",54,,,,3,0.01261815806888288,1,sgd,mse,120,recon,0.8124634837169131,0.006554976645051565,0.5234767946959306,0.030719159463927507,0.8207151358288126,0.8154025376288243,0.5237607502179723,False,0.5243067339554156,0.5221268388682845,0.5243067339554156,0.0,COMPLETE
44,0.8121921106952605,relu,256,0.4168125825119222,2,8.0,0.024308139141732223,136,,52,,,,3,0.012231395879649195,1,mse,recon,0.5307381387998714,False,0.0,0.5482034035763141,0.5471452704768732,0.8138102159976366,0.8111311245039432,0.8247764474325465,0.8128748652249262,relu,fedavg,256,0.4168125825119222,2,8.0,8.0,-8.0,0.024308139141732223,3,136,,[136],"[42, 43, 44, 45]",52,,,,3,0.012231395879649195,1,sgd,mse,120,recon,0.8121921106952605,0.003582109957887715,0.5475316903710854,0.005919138079064847,0.8192933317150916,0.8138102159976366,0.5307381387998714,False,0.5482034035763141,0.5471452704768732,0.5482034035763141,0.0,COMPLETE
45,0.7713051636964405,relu,512,0.426677820982258,1,8.0,0.06005843131481986,119,,53,,,,3,0.011969580320953167,1,mse,recon,0.5873143636265938,False,0.0,,,,,,,relu,fedavg,512,0.426677820982258,1,8.0,8.0,-8.0,0.06005843131481986,3,119,,[119],"[42, 43, 44, 45]",53,,,,3,0.011969580320953167,1,sgd,mse,120,recon,,,,,,,0.5873143636265938,False,,,,0.0,PRUNED
46,0.7315139698009752,relu,256,0.2869639013013214,0,8.0,0.07429400220435642,122,,45,0.9178804772302877,0.9993376260275559,,3,0.007365392661947291,3,mse,recon+kl,0.5540946897918662,False,0.0,,,,,,,relu,fedavg,256,0.2869639013013214,0,8.0,8.0,-8.0,0.07429400220435642,3,122,,"[122, 111, 110]","[42, 43, 44, 45]",45,0.9098360655737705,0.990990990990991,,3,0.007365392661947291,3,sgd,mse,120,recon+kl,,,,,,,0.5540946897918662,False,,,,0.0,PRUNED
47,0.759941807980566,relu,64,0.40077803280106933,2,8.0,0.022798822053465156,185,,55,,,,2,0.010058711622920857,1,huber,recon,0.5300805967054538,False,0.0,,,,,,,relu,fedavg,64,0.40077803280106933,2,8.0,8.0,-8.0,0.022798822053465156,5,185,,[185],"[42, 43, 44, 45]",55,,,,2,0.010058711622920857,1,sgd,huber,120,recon,,,,,,,0.5300805967054538,False,,,,0.0,PRUNED
48,0.7371279808106638,relu,256,0.32329994434581566,4,8.0,0.04728238756377361,1019,,23,0.6234833409997698,0.862477839031664,,4,0.00883174134671368,3,mse,recon,0.6035134987206807,False,1e-08,0.5062175293212229,0.5053255705948544,0.7014338280260649,0.7036660701752405,0.7741349274895991,0.7705794687227745,relu,fedavg,256,0.32329994434581566,4,8.0,8.0,-8.0,0.04728238756377361,2,1019,,"[1019, 635, 547]","[42, 43, 44, 45]",23,0.6231599607458292,0.8614173228346457,,4,0.00883174134671368,3,sgd,mse,120,recon,0.7371279808106638,0.008213306304465508,0.5045441897595406,0.023362347647559272,0.737784377757832,0.7014338280260649,0.6035134987206807,False,0.5062175293212229,0.5053255705948544,0.5062175293212229,1e-08,COMPLETE
49,0.7518793831300182,relu,256,0.5082487173277582,0,8.0,0.23910345796751253,96,,37,,,,3,0.0010461497475518116,1,mse,recon,0.4570607353993671,True,0.0,,,,,,,relu,fedavg,256,0.5082487173277582,0,8.0,8.0,-8.0,0.23910345796751253,3,96,,[96],"[42, 43, 44, 45]",37,,,,3,0.0010461497475518116,1,sgd,mse,120,recon,,,,,,,0.4570607353993671,True,,,,0.0,PRUNED
50,0.6954477601935116,elu,128,0.2101802622389436,6,6.0,0.397661388769261,629,,46,,,,2,0.012439588672954579,1,mse,recon,0.7114471553734143,False,1e-10,,,,,,,elu,fedavg,128,0.2101802622389436,6,6.0,6.0,-6.0,0.397661388769261,5,629,,[629],"[42, 43, 44, 45]",46,,,,2,0.012439588672954579,1,sgd,mse,120,recon,,,,,,,0.7114471553734143,False,,,,1e-10,PRUNED
51,0.8073190318280863,relu,256,0.45241948484590017,2,8.0,0.028522615070440085,264,,62,,,,2,0.016664870846608518,1,mse,recon,0.49423845677441214,False,0.0,0.5472369181150871,0.5461543914329154,0.8051743279122237,0.8032384033458089,0.8217234462527355,0.8114535821003649,relu,fedavg,256,0.45241948484590017,2,8.0,8.0,-8.0,0.028522615070440085,5,264,,[264],"[42, 43, 44, 45]",62,,,,2,0.016664870846608518,1,sgd,mse,120,recon,0.8073190318280863,0.0027447685621767187,0.5464948425601337,0.003658033644809839,0.8134488870824796,0.8051743279122237,0.49423845677441214,False,0.5472369181150871,0.5461543914329154,0.5472369181150871,0.0,COMPLETE
52,0.8103917212235225,relu,256,0.4451829681100536,2,8.0,0.01979890351246491,260,,60,,,,2,0.012708784243898827,1,mse,recon,0.5260730491281715,False,0.0,0.5429084790221304,0.5416437631364535,0.8114192732589319,0.8096074223196931,0.8232172056728781,0.8104989253275527,relu,fedavg,256,0.4451829681100536,2,8.0,8.0,-8.0,0.01979890351246491,5,260,,[260],"[42, 43, 44, 45]",60,,,,2,0.012708784243898827,1,sgd,mse,120,recon,0.8103917212235225,0.004132378750469407,0.5407728409644721,0.006262677068402703,0.8173182394659051,0.8114192732589319,0.5260730491281715,False,0.5429084790221304,0.5416437631364535,0.5429084790221304,0.0,COMPLETE
53,0.7818668958548549,relu,256,0.41527984627428727,3,8.0,0.05712693380581251,145,,57,,,,3,0.006546678530892535,1,mse,recon,0.5410614265758829,False,0.0,,,,,,,relu,fedavg,256,0.41527984627428727,3,8.0,8.0,-8.0,0.05712693380581251,3,145,,[145],"[42, 43, 44, 45]",57,,,,3,0.006546678530892535,1,sgd,mse,120,recon,,,,,,,0.5410614265758829,False,,,,0.0,PRUNED
54,0.814913176509716,relu,256,0.3513982961462306,2,8.0,0.02452982121852654,206,,51,,,,2,0.012012663289305538,1,mse,recon,0.6314255005367025,False,1e-05,0.5526837974488231,0.5512729482200281,0.8201295910552631,0.8170360750299658,0.8258791380416641,0.8119045964180408,relu,fedavg,256,0.3513982961462306,2,8.0,8.0,-8.0,0.02452982121852654,5,206,,[206],"[42, 43, 44, 45]",51,,,,2,0.012012663289305538,1,sgd,mse,120,recon,0.814913176509716,0.004032246251159625,0.551317314621943,0.0037761189087111503,0.8230043645484636,0.8201295910552631,0.6314255005367025,False,0.5526837974488231,0.5512729482200281,0.5526837974488231,1e-05,COMPLETE
55,0.7681587655073657,relu,256,0.3612761689312637,1,8.0,0.04300183096608713,204,,50,,,,3,0.003427487855743593,1,mse,recon,0.645260580758984,False,1e-05,,,,,,,relu,fedavg,256,0.3612761689312637,1,8.0,8.0,-8.0,0.04300183096608713,3,204,,[204],"[42, 43, 44, 45]",50,,,,3,0.003427487855743593,1,sgd,mse,120,recon,,,,,,,0.645260580758984,False,,,,1e-05,PRUNED
56,0.7704301253572833,relu,256,0.27757808599332423,0,5.0,0.08219296516722129,67,2.0,53,,,,2,0.005614560281128243,1,mse,recon,0.6182778468819771,False,1e-05,,,,,,,relu,fedavg,256,0.27757808599332423,0,5.0,5.0,-5.0,0.08219296516722129,5,67,2.0,[67],"[42, 43, 44, 45]",53,,,,2,0.005614560281128243,1,sgd,mse,120,recon,,,,,,,0.6182778468819771,False,,,,1e-05,PRUNED
57,0.7532128154865734,leakyrelu,256,0.5059183539537551,3,8.0,0.01813328305363092,148,,41,,,,3,0.008960162357145317,1,mse,recon+kl,0.6533047325585848,False,1e-05,,,,,,,leakyrelu,fedavg,256,0.5059183539537551,3,8.0,8.0,-8.0,0.01813328305363092,3,148,,[148],"[42, 43, 44, 45]",41,,,,3,0.008960162357145317,1,sgd,mse,120,recon+kl,,,,,,,0.6533047325585848,False,,,,1e-05,PRUNED
58,0.7735822567792098,relu,256,0.2995974717007539,6,3.0,0.055369674628754625,368,,32,,,,8,0.010720438334195873,1,huber,recon,0.41845020833991386,False,1e-06,,,,,,,relu,fedavg,256,0.2995974717007539,6,3.0,3.0,-3.0,0.055369674628754625,2,368,,[368],"[42, 43, 44, 45]",32,,,,8,0.010720438334195873,1,sgd,huber,120,recon,,,,,,,0.41845020833991386,False,,,,1e-06,PRUNED
59,0.7594908818664724,relu,512,0.5687469847822317,4,8.0,0.03982536461754695,105,,67,0.8230242596279798,,,5,0.004935308968938749,2,mse,recon,0.7305492073043083,False,1e-05,,,,,,,relu,fedavg,512,0.5687469847822317,4,8.0,8.0,-8.0,0.03982536461754695,2,105,,"[105, 86]","[42, 43, 44, 45]",67,0.819047619047619,,,5,0.004935308968938749,2,sgd,mse,120,recon,,,,,,,0.7305492073043083,False,,,,1e-05,PRUNED
60,0.7078762623696704,relu,256,0.25599086398596294,9,8.0,0.011801672347651707,236,,81,0.5810480943967704,0.8753044579029718,0.9970922402019875,2,0.0005117143068013955,4,mse,recon,0.5880275605678784,False,1e-08,,,,,,,relu,fedavg,256,0.25599086398596294,9,8.0,8.0,-8.0,0.011801672347651707,5,236,,"[236, 137, 119, 118]","[42, 43, 44, 45]",81,0.5805084745762712,0.8686131386861314,0.9915966386554622,2,0.0005117143068013955,4,sgd,mse,120,recon,,,,,,,0.5880275605678784,False,,,,1e-08,PRUNED
61,0.7753901068039537,relu,256,0.1157749076379672,2,8.0,0.019518504840848872,189,,52,,,,2,0.01297400484206524,1,mse,recon,0.5350409291235808,False,0.0,,,,,,,relu,fedavg,256,0.1157749076379672,2,8.0,8.0,-8.0,0.019518504840848872,5,189,,[189],"[42, 43, 44, 45]",52,,,,2,0.01297400484206524,1,sgd,mse,120,recon,,,,,,,0.5350409291235808,False,,,,0.0,PRUNED
62,0.8086947945538638,relu,256,0.3428080972317065,1,8.0,0.031806847516140054,257,,60,,,,2,0.012188908432526655,1,mse,recon,0.5602945013157504,False,0.0,0.543210779747893,0.5425948476641809,0.8112042070521468,0.8095854596276915,0.8208197711505134,0.8097816243948058,relu,fedavg,256,0.3428080972317065,1,8.0,8.0,-8.0,0.031806847516140054,5,257,,[257],"[42, 43, 44, 45]",60,,,,2,0.012188908432526655,1,sgd,mse,120,recon,0.8086947945538638,0.002456484533919775,0.5413033708116235,0.008268834124131414,0.8160119891013301,0.8112042070521468,0.5602945013157504,False,0.543210779747893,0.5425948476641809,0.543210779747893,0.0,COMPLETE
63,0.7425843132163308,relu,256,0.4042038334589199,4,8.0,0.07213373263399217,790,,46,,,,4,0.016551561352514278,1,mse,recon,0.493408927275299,False,0.0,,,,,,,relu,fedavg,256,0.4042038334589199,4,8.0,8.0,-8.0,0.07213373263399217,2,790,,[790],"[42, 43, 44, 45]",46,,,,4,0.016551561352514278,1,sgd,mse,120,recon,,,,,,,0.493408927275299,False,,,,0.0,PRUNED
64,0.7567095289034906,relu,256,0.4959782681267839,2,8.0,0.01604276131455274,294,,63,,,,1,0.009977187925986968,1,mse,recon,0.6735292411581659,False,0.0,,,,,,,relu,fedavg,256,0.4959782681267839,2,8.0,8.0,-8.0,0.01604276131455274,10,294,,[294],"[42, 43, 44, 45]",63,,,,1,0.009977187925986968,1,sgd,mse,120,recon,,,,,,,0.6735292411581659,False,,,,0.0,PRUNED
65,0.7743728842900717,relu,256,0.4546414767439254,0,6.0,0.0503620492660359,159,2.0,57,,,,3,0.007839660067868766,1,mse,recon,0.4683456571645297,False,1e-05,,,,,,,relu,fedavg,256,0.4546414767439254,0,6.0,6.0,-6.0,0.0503620492660359,3,159,2.0,[159],"[42, 43, 44, 45]",57,,,,3,0.007839660067868766,1,sgd,mse,120,recon,,,,,,,0.4683456571645297,False,,,,1e-05,PRUNED
66,0.7382740393571441,relu,64,0.699911226375019,3,8.0,0.004760670595855219,235,,48,,,,2,0.013843799440941393,1,mse,recon,0.630515668792252,False,1e-10,,,,,,,relu,fedavg,64,0.699911226375019,3,8.0,8.0,-8.0,0.004760670595855219,5,235,,[235],"[42, 43, 44, 45]",48,,,,2,0.013843799440941393,1,sgd,mse,120,recon,,,,,,,0.630515668792252,False,,,,1e-10,PRUNED
67,0.7774915865542931,relu,256,0.3644724362054527,1,3.0,0.03815026120786754,335,,42,,,,1,0.011354354409022825,1,mse,recon,0.5349168644242,False,0.0,,,,,,,relu,fedavg,256,0.3644724362054527,1,3.0,3.0,-3.0,0.03815026120786754,10,335,,[335],"[42, 43, 44, 45]",42,,,,1,0.011354354409022825,1,sgd,mse,120,recon,,,,,,,0.5349168644242,False,,,,0.0,PRUNED
68,0.7233885675926396,elu,128,0.43760127176371205,2,8.0,0.364468277493747,146,,66,0.6544395127893055,,,2,0.006848104788655954,2,mse,recon,0.5148674517396679,True,1e-06,,,,,,,elu,fedavg,128,0.43760127176371205,2,8.0,8.0,-8.0,0.364468277493747,5,146,,"[146, 95]","[42, 43, 44, 45]",66,0.6506849315068494,,,2,0.006848104788655954,2,sgd,mse,120,recon,,,,,,,0.5148674517396679,True,,,,1e-06,PRUNED
69,0.7352687668998065,relu,256,0.5687952938461275,14,5.0,0.06486455244152092,489,,59,,,,3,0.01739675638182173,1,mse,recon+kl,0.42526068246280874,False,0.0,,,,,,,relu,fedavg,256,0.5687952938461275,14,5.0,5.0,-5.0,0.06486455244152092,3,489,,[489],"[42, 43, 44, 45]",59,,,,3,0.01739675638182173,1,sgd,mse,120,recon+kl,,,,,,,0.42526068246280874,False,,,,0.0,PRUNED
70,0.7558850312170119,leakyrelu,256,0.5104744653124929,4,8.0,0.09821143321035056,202,,73,,,,4,0.009259185637160598,1,huber,recon,0.5746874845399894,False,0.0,,,,,,,leakyrelu,fedavg,256,0.5104744653124929,4,8.0,8.0,-8.0,0.09821143321035056,2,202,,[202],"[42, 43, 44, 45]",73,,,,4,0.009259185637160598,1,sgd,huber,120,recon,,,,,,,0.5746874845399894,False,,,,0.0,PRUNED
71,0.8094545875624011,relu,256,0.3386244995556474,1,8.0,0.028893753544164832,266,,61,,,,2,0.012296165561760159,1,mse,recon,0.4755992716992612,False,0.0,0.5419622403992165,0.541327950209901,0.8102277204807307,0.8068203361238595,0.8224620701075003,0.8103305593894713,relu,fedavg,256,0.3386244995556474,1,8.0,8.0,-8.0,0.028893753544164832,5,266,,[266],"[42, 43, 44, 45]",61,,,,2,0.012296165561760159,1,sgd,mse,120,recon,0.8094545875624011,0.0028004248638213063,0.5417822427607204,0.01454579142271715,0.8163448952941155,0.8102277204807307,0.4755992716992612,False,0.5419622403992165,0.541327950209901,0.5419622403992165,0.0,COMPLETE
72,0.80467881194714,relu,256,0.39182226428856737,1,8.0,0.027167202223103346,402,,52,,,,2,0.014976400974162975,1,mse,recon,0.47337563979317165,False,0.0,,,,,,,relu,fedavg,256,0.39182226428856737,1,8.0,8.0,-8.0,0.027167202223103346,5,402,,[402],"[42, 43, 44, 45]",52,,,,2,0.014976400974162975,1,sgd,mse,120,recon,,,,,,,0.47337563979317165,False,,,,0.0,PRUNED
73,0.7529274768977178,relu,256,0.3088348387557486,0,8.0,0.0028438323166811164,278,,65,,,,1,0.013555808788839555,1,mse,recon,0.36197894500829764,False,0.0,,,,,,,relu,fedavg,256,0.3088348387557486,0,8.0,8.0,-8.0,0.0028438323166811164,10,278,,[278],"[42, 43, 44, 45]",65,,,,1,0.013555808788839555,1,sgd,mse,120,recon,,,,,,,0.36197894500829764,False,,,,0.0,PRUNED
74,0.8119729835955449,relu,256,0.2225169555787635,2,8.0,0.013705887952956797,97,,56,,,,2,0.011429481267413593,1,mse,recon,0.6745347541312785,False,0.0,0.5494059171196802,0.5499321949661392,0.8150139432222956,0.8119459932993502,0.823266844296921,0.8125338701756168,relu,fedavg,256,0.2225169555787635,2,8.0,8.0,-8.0,0.013705887952956797,5,97,,[97],"[42, 43, 44, 45]",56,,,,2,0.011429481267413593,1,sgd,mse,120,recon,0.8119729835955449,0.003577215415610744,0.5501086315320045,0.005696707937188182,0.8191403937596082,0.8150139432222956,0.6745347541312785,False,0.5494059171196802,0.5499321949661392,0.5494059171196802,0.0,COMPLETE
75,0.790012437881157,relu,256,0.13338065082246886,3,8.0,0.008904426851797122,103,2.0,55,,,,3,0.010233990381007935,1,mse,recon,0.6144729880517066,False,0.0,,,,,,,relu,fedavg,256,0.13338065082246886,3,8.0,8.0,-8.0,0.008904426851797122,3,103,2.0,[103],"[42, 43, 44, 45]",55,,,,3,0.010233990381007935,1,sgd,mse,120,recon,,,,,,,0.6144729880517066,False,,,,0.0,PRUNED
76,0.7893691691551837,relu,256,0.2175577964265537,5,8.0,0.04725434026854228,64,,50,,,,3,0.015109044949125638,1,mse,recon,0.7635529145005497,False,1e-05,,,,,,,relu,fedavg,256,0.2175577964265537,5,8.0,8.0,-8.0,0.04725434026854228,3,64,,[64],"[42, 43, 44, 45]",50,,,,3,0.015109044949125638,1,sgd,mse,120,recon,,,,,,,0.7635529145005497,False,,,,1e-05,PRUNED
77,0.7508658651665943,relu,256,0.4747410535180977,14,8.0,0.1817300769870671,180,,40,,,,1,0.008219140798276153,1,mse,recon,0.6765922363649862,False,0.0,,,,,,,relu,fedavg,256,0.4747410535180977,14,8.0,8.0,-8.0,0.1817300769870671,10,180,,[180],"[42, 43, 44, 45]",40,,,,1,0.008219140798276153,1,sgd,mse,120,recon,,,,,,,0.6765922363649862,False,,,,0.0,PRUNED
78,0.706150059460975,relu,512,0.1828489726468521,2,6.0,0.015440855267647139,95,,68,0.7460649460988359,0.8358815377474889,,2,0.002419910236538429,3,mse,recon,0.7173790894905947,False,1e-08,,,,,,,relu,fedavg,512,0.1828489726468521,2,6.0,6.0,-6.0,0.015440855267647139,5,95,,"[95, 70, 58]","[42, 43, 44, 45]",68,0.7368421052631579,0.8285714285714286,,2,0.002419910236538429,3,sgd,mse,120,recon,,,,,,,0.7173790894905947,False,,,,1e-08,PRUNED
79,0.7438627065375084,relu,64,0.6021226252459251,13,8.0,0.08517980880353863,166,,58,,,,3,0.019563876174981308,1,mse,recon,0.6066684641041901,True,0.0,,,,,,,relu,fedavg,64,0.6021226252459251,13,8.0,8.0,-8.0,0.08517980880353863,3,166,,[166],"[42, 43, 44, 45]",58,,,,3,0.019563876174981308,1,sgd,mse,120,recon,,,,,,,0.6066684641041901,True,,,,0.0,PRUNED
