number,values_0,params_activation,params_batch_size,params_beta,params_beta_warmup_rounds,params_clip_abs,params_dropout,params_first_layer,params_grad_clip,params_latent_dim,params_layer_1_dropoff,params_layer_2_dropoff,params_layer_3_dropoff,params_local_epochs,params_lr,params_n_layers,params_prox_mu,params_recon_type,params_score_type,params_sgd_momentum,params_sgd_nesterov,params_weight_decay,user_attrs_NF-BoT-IoT-v3__test_auroc,user_attrs_NF-BoT-IoT-v3__val_auroc,user_attrs_NF-CICIDS2018-v3__test_auroc,user_attrs_NF-CICIDS2018-v3__val_auroc,user_attrs_NF-ToN-IoT-v3__test_auroc,user_attrs_NF-ToN-IoT-v3__val_auroc,user_attrs_activation,user_attrs_aggregation_method,user_attrs_batch_size,user_attrs_beta,user_attrs_beta_warmup_rounds,user_attrs_clip_abs,user_attrs_clip_max,user_attrs_clip_min,user_attrs_dropout,user_attrs_early_stop_patience,user_attrs_first_layer,user_attrs_grad_clip,user_attrs_hidden_dims,user_attrs_hpo_seeds,user_attrs_latent_dim,user_attrs_layer_1_dropoff,user_attrs_layer_2_dropoff,user_attrs_layer_3_dropoff,user_attrs_local_epochs,user_attrs_lr,user_attrs_n_layers,user_attrs_optimizer,user_attrs_prox_mu,user_attrs_recon_type,user_attrs_rounds,user_attrs_score_type,user_attrs_seed_seen_obj_mean,user_attrs_seed_seen_obj_std,user_attrs_seed_unseen_val_obj_mean,user_attrs_seed_unseen_val_obj_std,user_attrs_seen_test_mean,user_attrs_seen_test_min,user_attrs_sgd_momentum,user_attrs_sgd_nesterov,user_attrs_unseen__test_auroc,user_attrs_unseen__val_auroc,user_attrs_unseen_test_auroc,user_attrs_weight_decay,state
10,0.7666547180213796,gelu,256,0.41952925294727395,15,8.0,0.15940436508710043,615,,20,,,,7,0.017764136082819067,1,0.0012154854389841594,huber,recon+kl,0.4241132095137619,True,0.0,,,,,,,gelu,fedprox,256,0.41952925294727395,15,8.0,8.0,-8.0,0.15940436508710043,2,615,,[615],"[42, 43, 44, 45]",20,,,,7,0.017764136082819067,1,sgd,0.0012154854389841594,huber,120,recon+kl,,,,,,,0.4241132095137619,True,,,,0.0,PRUNED
11,0.5677613730875111,elu,64,0.10073873859989589,8,3.0,0.08635868681557682,79,2.0,31,0.987987940281086,0.9807973568930153,,6,0.00031638177234472677,3,0.0016941012970075634,mse,recon,0.5770178018645201,True,0.0,0.5425701818263927,0.5428811123906511,0.5895776953603504,0.5927063017108202,0.837582469173436,0.829408979548059,elu,fedprox,64,0.10073873859989589,8,3.0,3.0,-3.0,0.08635868681557682,2,79,2.0,"[79, 78, 76]","[42, 43, 44, 45]",31,0.9873417721518988,0.9743589743589743,,6,0.00031638177234472677,3,sgd,0.0016941012970075634,mse,120,recon,0.5677613730875111,0.0013106267569102268,0.829642689640054,0.0013328736531229434,0.5660739385933715,0.5425701818263927,0.5770178018645201,True,0.837582469173436,0.829408979548059,0.837582469173436,0.0,COMPLETE
12,0.7866811723338056,elu,64,0.20001271596621456,8,3.0,0.2573561480847331,68,,76,0.9277132085001356,0.9175140963848136,,4,0.008272990333042147,3,0.0006004121326209111,mse,recon,0.30418495177134436,True,0.0,0.7698497481376108,0.7742939273832843,0.7937989541642441,0.7996705537397378,0.8114537926129147,0.8025346416629504,elu,fedprox,64,0.20001271596621456,8,3.0,3.0,-3.0,0.2573561480847331,2,68,,"[68, 63, 57]","[42, 43, 44, 45]",76,0.9264705882352942,0.9047619047619048,,4,0.008272990333042147,3,sgd,0.0006004121326209111,mse,120,recon,0.7866811723338056,0.011820720713679842,0.8024149935035122,0.002762251247924576,0.7818243511509274,0.7698497481376108,0.30418495177134436,True,0.8114537926129147,0.8025346416629504,0.8114537926129147,0.0,COMPLETE
13,0.6033219703598329,gelu,64,0.3933627882976633,2,5.0,0.18894910355034997,527,2.0,40,0.8795554949219533,0.8646718155252957,0.5093920150666754,8,0.00042793832244448945,4,0.004080527831161185,mse,recon,0.6764601807830686,True,1e-08,,,,,,,gelu,fedprox,64,0.3933627882976633,2,5.0,5.0,-5.0,0.18894910355034997,2,527,2.0,"[527, 463, 400, 203]","[42, 43, 44, 45]",40,0.8785578747628083,0.8639308855291576,0.5075,8,0.00042793832244448945,4,sgd,0.004080527831161185,mse,120,recon,,,,,,,0.6764601807830686,True,,,,1e-08,PRUNED
14,0.571065008862696,leakyrelu,128,0.17162357694642014,7,3.0,0.293511821493899,1012,,71,0.8718337443689843,0.5929741413059909,,3,0.0056689630926666755,3,0.045047572704913975,huber,recon,0.006869893463818666,True,1e-10,,,,,,,leakyrelu,fedprox,128,0.17162357694642014,7,3.0,3.0,-3.0,0.293511821493899,3,1012,,"[1012, 882, 523]","[42, 43, 44, 45]",71,0.8715415019762845,0.5929705215419501,,3,0.0056689630926666755,3,sgd,0.045047572704913975,huber,120,recon,,,,,,,0.006869893463818666,True,,,,1e-10,PRUNED
15,0.6448226966869324,elu,64,1.7476742733156083,9,8.0,0.39361630180549984,592,2.0,47,0.9999705491097535,,,6,0.008719963901936785,2,0.003811689972647377,mse,recon,0.9338841231100663,True,1e-06,,,,,,,elu,fedprox,64,1.7476742733156083,9,8.0,8.0,-8.0,0.39361630180549984,2,592,2.0,"[592, 591]","[42, 43, 44, 45]",47,0.9983108108108109,,,6,0.008719963901936785,2,sgd,0.003811689972647377,mse,120,recon,,,,,,,0.9338841231100663,True,,,,1e-06,PRUNED
16,0.6114586626267074,elu,64,0.3267420503194711,13,5.0,0.10243164525735277,189,5.0,11,0.855542151302596,0.6545574117312813,0.6071536664178159,6,0.0006900027780786537,4,0.0004898203502443127,mse,recon,0.42867697870318267,True,1e-05,,,,,,,elu,fedprox,64,0.3267420503194711,13,5.0,5.0,-5.0,0.10243164525735277,2,189,5.0,"[189, 161, 105, 63]","[42, 43, 44, 45]",11,0.8518518518518519,0.6521739130434783,0.6,6,0.0006900027780786537,4,sgd,0.0004898203502443127,mse,120,recon,,,,,,,0.42867697870318267,True,,,,1e-05,PRUNED
17,0.5901811654539262,elu,64,0.12437891704838473,6,3.0,0.22249698979264776,467,1.0,84,0.7193172542752645,0.9599151955283829,,3,0.0031572386385548593,3,0.001709106552537674,huber,recon,0.5391428597049818,True,1e-08,,,,,,,elu,fedprox,64,0.12437891704838473,6,3.0,3.0,-3.0,0.22249698979264776,3,467,1.0,"[467, 335, 321]","[42, 43, 44, 45]",84,0.7173447537473233,0.9582089552238806,,3,0.0031572386385548593,3,sgd,0.001709106552537674,huber,120,recon,,,,,,,0.5391428597049818,True,,,,1e-08,PRUNED
18,0.6169804714916614,leakyrelu,256,0.10541023648734146,3,5.0,0.13634953183840182,699,,31,0.8421921821914223,,,1,0.010337881648835137,2,0.005874587889408399,mse,recon+kl,0.1975095167875049,False,0.0,,,,,,,leakyrelu,fedprox,256,0.10541023648734146,3,5.0,5.0,-5.0,0.13634953183840182,10,699,,"[699, 588]","[42, 43, 44, 45]",31,0.8412017167381974,,,1,0.010337881648835137,2,sgd,0.005874587889408399,mse,120,recon+kl,,,,,,,0.1975095167875049,False,,,,0.0,PRUNED
19,0.5688767661885327,gelu,128,0.6437900910982751,12,3.0,0.028722818521318277,871,2.0,61,0.9279692517330413,0.8471543524955567,0.7253728513227887,7,0.0005749285288812909,4,0.0007266710940435615,huber,recon,0.7246113786129019,True,1e-08,,,,,,,gelu,fedprox,128,0.6437900910982751,12,3.0,3.0,-3.0,0.028722818521318277,2,871,2.0,"[871, 808, 684, 496]","[42, 43, 44, 45]",61,0.9276693455797933,0.8465346534653465,0.7251461988304093,7,0.0005749285288812909,4,sgd,0.0007266710940435615,huber,120,recon,,,,,,,0.7246113786129019,True,,,,1e-08,PRUNED
20,0.746866986704545,elu,64,0.20794266600529984,15,6.0,0.32414776714624305,461,,44,0.7120800077060879,0.6709589929212237,,5,0.005285432869906009,3,0.00028045265485344983,huber,recon,0.343849894118608,True,0.0,0.7301453312785426,0.7360126024102394,0.7489136611589997,0.7591278947239675,0.8345129939165401,0.8258711632617732,elu,fedprox,64,0.20794266600529984,15,6.0,6.0,-6.0,0.32414776714624305,2,461,,"[461, 328, 220]","[42, 43, 44, 45]",44,0.7114967462039046,0.6707317073170732,,5,0.005285432869906009,3,sgd,0.00028045265485344983,huber,120,recon,0.746866986704545,0.003409801741010463,0.8273404732369163,0.0010460445358145525,0.7395294962187712,0.7301453312785426,0.343849894118608,True,0.8345129939165401,0.8258711632617732,0.8345129939165401,0.0,COMPLETE
