number,values_0,params_activation,params_batch_size,params_beta,params_beta_warmup_rounds,params_clip_abs,params_dropout,params_first_layer,params_grad_clip,params_latent_dim,params_layer_1_dropoff,params_layer_2_dropoff,params_layer_3_dropoff,params_local_epochs,params_lr,params_n_layers,params_recon_type,params_score_type,params_sgd_momentum,params_sgd_nesterov,params_weight_decay,user_attrs_NF-BoT-IoT-v3__test_auroc,user_attrs_NF-BoT-IoT-v3__val_auroc,user_attrs_NF-CICIDS2018-v3__test_auroc,user_attrs_NF-CICIDS2018-v3__val_auroc,user_attrs_NF-ToN-IoT-v3__test_auroc,user_attrs_NF-ToN-IoT-v3__val_auroc,user_attrs_activation,user_attrs_aggregation_method,user_attrs_batch_size,user_attrs_beta,user_attrs_beta_warmup_rounds,user_attrs_clip_abs,user_attrs_clip_max,user_attrs_clip_min,user_attrs_dropout,user_attrs_early_stop_patience,user_attrs_first_layer,user_attrs_grad_clip,user_attrs_hidden_dims,user_attrs_hpo_seeds,user_attrs_latent_dim,user_attrs_layer_1_dropoff,user_attrs_layer_2_dropoff,user_attrs_layer_3_dropoff,user_attrs_local_epochs,user_attrs_lr,user_attrs_n_layers,user_attrs_optimizer,user_attrs_recon_type,user_attrs_rounds,user_attrs_score_type,user_attrs_seed_seen_obj_mean,user_attrs_seed_seen_obj_std,user_attrs_seed_unseen_val_obj_mean,user_attrs_seed_unseen_val_obj_std,user_attrs_seen_test_mean,user_attrs_seen_test_min,user_attrs_sgd_momentum,user_attrs_sgd_nesterov,user_attrs_unseen__test_auroc,user_attrs_unseen__val_auroc,user_attrs_unseen_test_auroc,user_attrs_weight_decay,state
10,0.7747919909618377,leakyrelu,64,0.571327594569229,15,8.0,0.003224457361608174,73,2.0,56,,,,1,0.01633097375776257,1,mse,recon,0.9369746035816005,True,1e-10,0.5135756368063435,0.5141488101454348,0.747278512572421,0.7464212572515105,0.8130050842896953,0.8046841776650654,leakyrelu,scaffold,64,0.571327594569229,15,8.0,8.0,-8.0,0.003224457361608174,10,73,2.0,[73],"[42, 43, 44, 45]",56,,,,1,0.01633097375776257,1,sgd,mse,120,recon,0.7747919909618377,0.021998167861902212,0.5135075407006611,0.018279108028773333,0.7801417984310581,0.747278512572421,0.9369746035816005,True,0.5135756368063435,0.5141488101454348,0.5135756368063435,1e-10,COMPLETE
11,0.6998595857771606,leakyrelu,64,0.5686124494327017,15,8.0,0.0005360783177254702,82,2.0,54,,,,1,0.019495399576511273,1,mse,recon,0.9219181141926562,True,1e-10,,,,,,,leakyrelu,scaffold,64,0.5686124494327017,15,8.0,8.0,-8.0,0.0005360783177254702,10,82,2.0,[82],"[42, 43, 44, 45]",54,,,,1,0.019495399576511273,1,sgd,mse,120,recon,,,,,,,0.9219181141926562,True,,,,1e-10,PRUNED
12,0.8215162363390291,leakyrelu,64,1.0661535255822183,0,8.0,0.015436856548438002,241,2.0,74,0.6582365356701583,,,2,0.014780328430098815,2,mse,recon,0.006323115383676525,True,1e-10,0.5133272272933402,0.514792843302455,0.8239927009771546,0.8237914403950768,0.8303360768175583,0.8201057802041996,leakyrelu,scaffold,64,1.0661535255822183,0,8.0,8.0,-8.0,0.015436856548438002,5,241,2.0,"[241, 158]","[42, 43, 44, 45]",74,0.6556016597510373,,,2,0.014780328430098815,2,sgd,mse,120,recon,0.8215162363390291,0.0040841661030921106,0.5148303445255447,0.009241886426573547,0.8271643888973564,0.8239927009771546,0.006323115383676525,True,0.5133272272933402,0.514792843302455,0.5133272272933402,1e-10,COMPLETE
13,0.8108110116527516,leakyrelu,64,0.33542108115315084,15,4.0,0.0029777475211414384,276,2.0,68,,,,3,0.019648439711009266,1,mse,recon,0.06621386011885272,True,1e-10,0.5481371967913653,0.5463084095882704,0.806986335265815,0.8024936269971643,0.8296313231384105,0.8195759118839157,leakyrelu,scaffold,64,0.33542108115315084,15,4.0,4.0,-4.0,0.0029777475211414384,3,276,2.0,[276],"[42, 43, 44, 45]",68,,,,3,0.019648439711009266,1,sgd,mse,120,recon,0.8108110116527516,0.006910342426520118,0.5469640709175618,0.0066972774960070884,0.8183088292021128,0.806986335265815,0.06621386011885272,True,0.5481371967913653,0.5463084095882704,0.5481371967913653,1e-10,COMPLETE
14,0.7760114789906123,leakyrelu,64,0.23945804762364303,8,4.0,0.03913190147578702,278,2.0,78,0.9094701780959897,,,3,0.014283679902500103,2,mse,recon,0.013300460707640547,True,1e-06,0.5541270808989145,0.5467902804591667,0.7524596991952069,0.7574592299521491,0.7987075987738996,0.7952127887902891,leakyrelu,scaffold,64,0.23945804762364303,8,4.0,4.0,-4.0,0.03913190147578702,3,278,2.0,"[278, 252]","[42, 43, 44, 45]",78,0.9064748201438849,,,3,0.014283679902500103,2,sgd,mse,120,recon,0.7760114789906123,0.001803073121969628,0.5449384168468372,0.002476499887608979,0.7755836489845533,0.7524596991952069,0.013300460707640547,True,0.5541270808989145,0.5467902804591667,0.5541270808989145,1e-06,COMPLETE
15,0.7737301521358908,gelu,256,0.33790821738665044,12,4.0,0.12755976431028443,418,2.0,42,,,,3,0.008875754957898026,1,mse,recon,0.042550025951978786,True,0.0,0.5327065186916327,0.5281297541730878,0.7584954397571884,0.7622545500111959,0.7919339682109585,0.7870450929642236,gelu,scaffold,256,0.33790821738665044,12,4.0,4.0,-4.0,0.12755976431028443,3,418,2.0,[418],"[42, 43, 44, 45]",42,,,,3,0.008875754957898026,1,sgd,mse,120,recon,0.7737301521358908,0.0038122589571818483,0.5277993141524647,0.004434382717265711,0.7752147039840734,0.7584954397571884,0.042550025951978786,True,0.5327065186916327,0.5281297541730878,0.5327065186916327,0.0,COMPLETE
16,0.7809952533536177,leakyrelu,64,0.24439414640799265,0,4.0,0.04590548252450907,269,2.0,74,0.6961674150688615,,,2,0.00979772750189483,2,mse,recon,0.11955062056370974,True,1e-05,0.5309328504951631,0.5240195701404295,0.7611526773432986,0.7671843070303195,0.8011940365910798,0.7932829385105777,leakyrelu,scaffold,64,0.24439414640799265,0,4.0,4.0,-4.0,0.04590548252450907,5,269,2.0,"[269, 187]","[42, 43, 44, 45]",74,0.6951672862453532,,,2,0.00979772750189483,2,sgd,mse,120,recon,0.7809952533536177,0.0023837824671249907,0.525234794996058,0.008820549340461618,0.7811733569671893,0.7611526773432986,0.11955062056370974,True,0.5309328504951631,0.5240195701404295,0.5309328504951631,1e-05,COMPLETE
17,0.7905660550159848,leakyrelu,64,0.16770884223723,9,3.0,0.1967726300120347,212,2.0,98,,,,7,0.004167552883885586,1,mse,recon,0.3923559307576439,True,1e-10,0.5554766568631325,0.5518278663576953,0.7729183860484983,0.7738212737867421,0.8202767569683183,0.8081151059101576,leakyrelu,scaffold,64,0.16770884223723,9,3.0,3.0,-3.0,0.1967726300120347,2,212,2.0,[212],"[42, 43, 44, 45]",98,,,,7,0.004167552883885586,1,sgd,mse,120,recon,0.7905660550159848,0.010759264835231111,0.5515117447186046,0.013952829702952842,0.7965975715084083,0.7729183860484983,0.3923559307576439,True,0.5554766568631325,0.5518278663576953,0.5554766568631325,1e-10,COMPLETE
18,0.6847138840435721,leakyrelu,64,0.47828440268569455,6,4.0,0.0425043369851258,439,,35,0.5131133852835665,,,4,0.002815183770671559,2,huber,recon+kl,0.15044250097114892,True,1e-10,0.5412318582871852,0.5384266109737487,0.5773828138965567,0.580701132628081,0.7888605696587204,0.7880584786222742,leakyrelu,scaffold,64,0.47828440268569455,6,4.0,4.0,-4.0,0.0425043369851258,2,439,,"[439, 225]","[42, 43, 44, 45]",35,0.5125284738041003,,,4,0.002815183770671559,2,sgd,huber,120,recon+kl,0.6847138840435721,0.0008070753988281777,0.5385691185616088,0.0006188701974383548,0.6831216917776386,0.5773828138965567,0.15044250097114892,True,0.5412318582871852,0.5384266109737487,0.5412318582871852,1e-10,COMPLETE
19,0.7744711283801965,gelu,128,1.2690497351566385,3,4.0,0.11278458954628082,339,1.0,66,,,,2,0.012153669933762453,1,mse,recon,0.37535544530358045,True,1e-10,0.5471377537675866,0.5405079215049271,0.7518325646685144,0.7568583136462936,0.7956064266776557,0.7892240448610475,gelu,scaffold,128,1.2690497351566385,3,4.0,4.0,-4.0,0.11278458954628082,5,339,1.0,[339],"[42, 43, 44, 45]",66,,,,2,0.012153669933762453,1,sgd,mse,120,recon,0.7744711283801965,0.0024181723882510417,0.541588400687941,0.01256635535095902,0.7737194956730851,0.7518325646685144,0.37535544530358045,True,0.5471377537675866,0.5405079215049271,0.5471377537675866,1e-10,COMPLETE
20,0.7624582855857941,leakyrelu,256,0.7560475054399056,10,8.0,0.05607962806921323,185,2.0,82,0.8537668560782963,,,3,0.005862470059079435,2,mse,recon,0.10584551696072148,True,1e-08,,,,,,,leakyrelu,scaffold,256,0.7560475054399056,10,8.0,8.0,-8.0,0.05607962806921323,3,185,2.0,"[185, 157]","[42, 43, 44, 45]",82,0.8486486486486486,,,3,0.005862470059079435,2,sgd,mse,120,recon,,,,,,,0.10584551696072148,True,,,,1e-08,PRUNED
