number,values_0,params_activation,params_batch_size,params_beta,params_beta_warmup_rounds,params_clip_abs,params_dropout,params_first_layer,params_grad_clip,params_latent_dim,params_layer_1_dropoff,params_layer_2_dropoff,params_layer_3_dropoff,params_local_epochs,params_lr,params_n_layers,params_recon_type,params_score_type,params_sgd_momentum,params_sgd_nesterov,params_weight_decay,user_attrs_NF-BoT-IoT-v3__test_auroc,user_attrs_NF-BoT-IoT-v3__val_auroc,user_attrs_NF-CICIDS2018-v3__test_auroc,user_attrs_NF-CICIDS2018-v3__val_auroc,user_attrs_NF-ToN-IoT-v3__test_auroc,user_attrs_NF-ToN-IoT-v3__val_auroc,user_attrs_activation,user_attrs_aggregation_method,user_attrs_batch_size,user_attrs_beta,user_attrs_beta_warmup_rounds,user_attrs_clip_abs,user_attrs_clip_max,user_attrs_clip_min,user_attrs_dropout,user_attrs_early_stop_patience,user_attrs_first_layer,user_attrs_grad_clip,user_attrs_hidden_dims,user_attrs_hpo_seeds,user_attrs_latent_dim,user_attrs_layer_1_dropoff,user_attrs_layer_2_dropoff,user_attrs_layer_3_dropoff,user_attrs_local_epochs,user_attrs_lr,user_attrs_n_layers,user_attrs_optimizer,user_attrs_recon_type,user_attrs_rounds,user_attrs_score_type,user_attrs_seed_seen_obj_mean,user_attrs_seed_seen_obj_std,user_attrs_seed_unseen_val_obj_mean,user_attrs_seed_unseen_val_obj_std,user_attrs_seen_test_mean,user_attrs_seen_test_min,user_attrs_sgd_momentum,user_attrs_sgd_nesterov,user_attrs_unseen__test_auroc,user_attrs_unseen__val_auroc,user_attrs_unseen_test_auroc,user_attrs_weight_decay,state
20,0.7856327184014783,relu,128,0.4873983642048464,15,3.0,0.12164221547677084,238,5.0,53,,,,3,0.006373245481024337,1,mse,recon,0.9437003562643487,False,0.0001,0.8329914421356275,0.8375551978018255,0.4735570928851933,0.47327168314544793,0.7341480521826504,0.7330086971084278,relu,fedavg,128,0.4873983642048464,15,3.0,3.0,-3.0,0.12164221547677084,3,238,5.0,[238],"[42, 43, 44, 45]",53,,,,3,0.006373245481024337,1,sgd,mse,120,recon,0.7856327184014783,0.006795640825554534,0.47382282322967184,0.01602601092235574,0.783569747159139,0.7341480521826504,0.9437003562643487,False,0.4735570928851933,0.47327168314544793,0.4735570928851933,0.0001,COMPLETE
21,0.7813324409482896,leakyrelu,64,0.33703574377650597,13,4.0,0.19342711286291528,705,5.0,37,0.8753942080416609,,,2,0.012383484117402659,2,mse,recon,0.32396514353993977,False,0.0001,,,,,,,leakyrelu,fedavg,64,0.33703574377650597,13,4.0,4.0,-4.0,0.19342711286291528,5,705,5.0,"[705, 617]","[42, 43, 44, 45]",37,0.875177304964539,,,2,0.012383484117402659,2,sgd,mse,120,recon,,,,,,,0.32396514353993977,False,,,,0.0001,PRUNED
22,0.873018682929996,leakyrelu,64,0.30767524758935627,12,4.0,0.23542952352913038,674,5.0,31,0.9807292928367755,,,1,0.01963359151220347,2,mse,recon,0.39469094549132056,False,0.0001,0.9161981856875928,0.9174213365171298,0.49205440491042285,0.48940482398328317,0.8351671681334334,0.827839587908159,leakyrelu,fedavg,64,0.30767524758935627,12,4.0,4.0,-4.0,0.23542952352913038,10,674,5.0,"[674, 661]","[42, 43, 44, 45]",31,0.9807121661721068,,,1,0.01963359151220347,2,sgd,mse,120,recon,0.873018682929996,0.007993546889254811,0.48772248765620263,0.007007846023091114,0.875682676910513,0.8351671681334334,0.39469094549132056,False,0.49205440491042285,0.48940482398328317,0.49205440491042285,0.0001,COMPLETE
23,0.7352275464256615,leakyrelu,64,0.5692385350435654,14,4.0,0.26279195692988117,847,5.0,9,,,,1,0.015091568187481667,1,mse,recon,0.37629318044437776,False,0.0001,,,,,,,leakyrelu,fedavg,64,0.5692385350435654,14,4.0,4.0,-4.0,0.26279195692988117,10,847,5.0,[847],"[42, 43, 44, 45]",9,,,,1,0.015091568187481667,1,sgd,mse,120,recon,,,,,,,0.37629318044437776,False,,,,0.0001,PRUNED
24,0.6963348236210605,leakyrelu,64,0.20037785655841064,11,4.0,0.320887560501422,479,5.0,79,0.986100242057004,,,1,0.01983249939020872,2,mse,recon,0.0907464608894149,False,0.0001,,,,,,,leakyrelu,fedavg,64,0.20037785655841064,11,4.0,4.0,-4.0,0.320887560501422,10,479,5.0,"[479, 472]","[42, 43, 44, 45]",79,0.9853862212943633,,,1,0.01983249939020872,2,sgd,mse,120,recon,,,,,,,0.0907464608894149,False,,,,0.0001,PRUNED
25,0.8748150517884394,relu,256,0.15891251143297383,14,8.0,0.22688610893641842,635,5.0,31,,,,2,0.002743396532256461,1,mse,recon,0.6428025523306894,False,1e-08,0.9364235634811766,0.9351355853707186,0.584880889882414,0.5875011290058539,0.8262755508137309,0.817730354827723,relu,fedavg,256,0.15891251143297383,14,8.0,8.0,-8.0,0.22688610893641842,5,635,5.0,[635],"[42, 43, 44, 45]",31,,,,2,0.002743396532256461,1,sgd,mse,120,recon,0.8748150517884394,0.005995949548146657,0.5876358893790656,0.0072668517158591605,0.8813495571474538,0.8262755508137309,0.6428025523306894,False,0.584880889882414,0.5875011290058539,0.584880889882414,1e-08,COMPLETE
26,0.7225591893079382,leakyrelu,256,0.12617253146119292,8,8.0,0.23668412919216825,1008,,25,0.6963042740847152,,,1,0.0023907139224834052,2,huber,recon+kl,0.39688912462622183,True,1e-08,,,,,,,leakyrelu,fedavg,256,0.12617253146119292,8,8.0,8.0,-8.0,0.23668412919216825,10,1008,,"[1008, 701]","[42, 43, 44, 45]",25,0.6954365079365079,,,1,0.0023907139224834052,2,sgd,huber,120,recon+kl,,,,,,,0.39688912462622183,True,,,,1e-08,PRUNED
27,0.8505036821467482,gelu,64,0.16576559815506814,13,8.0,0.2438396342870016,636,2.0,35,,,,2,0.00607078698048797,1,mse,recon,0.630881958086252,False,1e-08,0.9371475761185155,0.9369130051595567,0.6029925523247172,0.6079203024183305,0.7815809845307382,0.7633972715221444,gelu,fedavg,64,0.16576559815506814,13,8.0,8.0,-8.0,0.2438396342870016,5,636,2.0,[636],"[42, 43, 44, 45]",35,,,,2,0.00607078698048797,1,sgd,mse,120,recon,0.8505036821467482,0.012576439147268892,0.6078422569485606,0.017937165527869253,0.8593642803246269,0.7815809845307382,0.630881958086252,False,0.6029925523247172,0.6079203024183305,0.6029925523247172,1e-08,COMPLETE
28,0.8796783253573774,relu,128,0.13358550829729704,11,8.0,0.3507228304349055,806,1.0,103,,,,1,0.010522240163680098,1,mse,recon,0.4404717398088617,False,1e-08,0.9519999021528259,0.9506376442775398,0.5977995675907579,0.6032736347967131,0.819349109308465,0.8079005212949321,relu,fedavg,128,0.13358550829729704,11,8.0,8.0,-8.0,0.3507228304349055,10,806,1.0,[806],"[42, 43, 44, 45]",103,,,,1,0.010522240163680098,1,sgd,mse,120,recon,0.8796783253573774,0.002468350234701051,0.6029076046306175,0.012465795836569109,0.8856745057306454,0.819349109308465,0.4404717398088617,False,0.5977995675907579,0.6032736347967131,0.5977995675907579,1e-08,COMPLETE
29,0.8760522466863678,relu,128,0.10956727361677625,9,8.0,0.3438802573505475,829,1.0,106,0.9987000897606555,,,4,0.009723788986275534,2,mse,recon,0.45292326788554216,False,1e-08,0.9218175206655114,0.9216892432556013,0.591997060821427,0.5938218859196035,0.8378429025987832,0.8276275611968213,relu,fedavg,128,0.10956727361677625,9,8.0,8.0,-8.0,0.3438802573505475,2,829,1.0,"[829, 827]","[42, 43, 44, 45]",106,0.9975874547647768,,,4,0.009723788986275534,2,sgd,mse,120,recon,0.8760522466863678,0.004062295878063357,0.5941987210245352,0.0011119856187600029,0.8798302116321473,0.8378429025987832,0.45292326788554216,False,0.591997060821427,0.5938218859196035,0.591997060821427,1e-08,COMPLETE
30,0.7566695726806927,relu,128,0.106608357969299,9,8.0,0.3367652194289468,803,1.0,103,0.8515072967837888,0.9910440393542805,,4,0.003342190207532177,3,mse,recon,0.4841277991489962,False,1e-08,,,,,,,relu,fedavg,128,0.106608357969299,9,8.0,8.0,-8.0,0.3367652194289468,2,803,1.0,"[803, 683, 676]","[42, 43, 44, 45]",103,0.8505603985056039,0.9897510980966325,,4,0.003342190207532177,3,sgd,mse,120,recon,,,,,,,0.4841277991489962,False,,,,1e-08,PRUNED
31,0.863003827682659,relu,128,0.1329346116476105,11,8.0,0.35333350670415054,905,1.0,102,0.9499994951715004,,,6,0.010468581136823326,2,mse,recon,0.4294367939420203,False,1e-08,0.9139810722168595,0.9142117845631029,0.58857957891845,0.5904624172768003,0.8211267666589518,0.8128393191812449,relu,fedavg,128,0.1329346116476105,11,8.0,8.0,-8.0,0.35333350670415054,2,905,1.0,"[905, 859]","[42, 43, 44, 45]",102,0.949171270718232,,,6,0.010468581136823326,2,sgd,mse,120,recon,0.863003827682659,0.009444145955459256,0.5906601991095907,0.004119574133871577,0.8675539194379056,0.8211267666589518,0.4294367939420203,False,0.58857957891845,0.5904624172768003,0.58857957891845,1e-08,COMPLETE
32,0.7641867523864361,relu,128,0.16487430238526485,6,8.0,0.2874551019954158,750,1.0,101,0.9812337635695626,,,1,0.005366967997397598,2,mse,recon,0.44486583357610965,False,1e-08,,,,,,,relu,fedavg,128,0.16487430238526485,6,8.0,8.0,-8.0,0.2874551019954158,10,750,1.0,"[750, 735]","[42, 43, 44, 45]",101,0.98,,,1,0.005366967997397598,2,sgd,mse,120,recon,,,,,,,0.44486583357610965,False,,,,1e-08,PRUNED
33,0.7479853125746792,relu,128,0.1286046934080869,9,8.0,0.3940822466218965,887,1.0,86,0.902696026183205,,,2,0.007354715079154819,2,mse,recon,0.532734600670043,False,1e-08,,,,,,,relu,fedavg,128,0.1286046934080869,9,8.0,8.0,-8.0,0.3940822466218965,5,887,1.0,"[887, 800]","[42, 43, 44, 45]",86,0.9019165727170236,,,2,0.007354715079154819,2,sgd,mse,120,recon,,,,,,,0.532734600670043,False,,,,1e-08,PRUNED
34,0.8649336779623703,leakyrelu,128,0.2148354273972263,11,8.0,0.3626432862653609,769,1.0,110,,,,1,0.010387265771353653,1,mse,recon,0.5878265588739284,False,1e-08,0.928651251973408,0.9267660356464782,0.5993060659602854,0.6049415204368876,0.814012731422679,0.8043639251582019,leakyrelu,fedavg,128,0.2148354273972263,11,8.0,8.0,-8.0,0.3626432862653609,10,769,1.0,[769],"[42, 43, 44, 45]",110,,,,1,0.010387265771353653,1,sgd,mse,120,recon,0.8649336779623703,0.005761743507197801,0.6042597508472247,0.011382277492972657,0.8713319916980435,0.814012731422679,0.5878265588739284,False,0.5993060659602854,0.6049415204368876,0.5993060659602854,1e-08,COMPLETE
35,0.748910773961738,relu,128,0.15914935025026292,9,8.0,0.27423084535647513,997,1.0,62,0.9994998810410117,0.9233770801507923,,2,0.004634168149404519,3,mse,recon+kl,0.5054530104391239,True,1e-08,,,,,,,relu,fedavg,128,0.15914935025026292,9,8.0,8.0,-8.0,0.27423084535647513,5,997,1.0,"[997, 996, 919]","[42, 43, 44, 45]",62,0.9989969909729187,0.9226907630522089,,2,0.004634168149404519,3,sgd,mse,120,recon+kl,,,,,,,0.5054530104391239,True,,,,1e-08,PRUNED
36,0.7537220147673966,elu,512,0.11966291741331819,7,8.0,0.21872852825949646,646,1.0,114,0.8476660268482522,,,4,0.01619131584253466,2,huber,recon,0.2890784295050858,False,1e-05,,,,,,,elu,fedavg,512,0.11966291741331819,7,8.0,8.0,-8.0,0.21872852825949646,2,646,1.0,"[646, 547]","[42, 43, 44, 45]",114,0.846749226006192,,,4,0.01619131584253466,2,sgd,huber,120,recon,,,,,,,0.2890784295050858,False,,,,1e-05,PRUNED
37,0.7426615795544567,relu,128,0.26796125298385753,12,8.0,0.32682506500421526,836,,126,0.7189128700963703,,,1,0.0008283135760946534,2,mse,recon+kl,0.6170079673929666,False,1e-06,,,,,,,relu,fedavg,128,0.26796125298385753,12,8.0,8.0,-8.0,0.32682506500421526,10,836,,"[836, 601]","[42, 43, 44, 45]",126,0.7188995215311005,,,1,0.0008283135760946534,2,sgd,mse,120,recon+kl,,,,,,,0.6170079673929666,False,,,,1e-06,PRUNED
38,0.7273053652710272,leakyrelu,64,0.14031947708273323,14,5.0,0.38104468393696483,711,1.0,43,0.9282355793057164,0.8444092326725736,0.5285476939219576,3,0.0023318078023642458,4,mse,recon,0.7142833685219554,True,0.0,,,,,,,leakyrelu,fedavg,64,0.14031947708273323,14,5.0,5.0,-5.0,0.38104468393696483,3,711,1.0,"[711, 659, 556, 293]","[42, 43, 44, 45]",43,0.9268635724331927,0.8437025796661608,0.5269784172661871,3,0.0023318078023642458,4,sgd,mse,120,recon,,,,,,,0.7142833685219554,True,,,,0.0,PRUNED
39,0.7210272106875457,elu,128,0.17732165738336325,4,8.0,0.34654593089201946,599,2.0,29,0.8294662038872141,0.8667306624470965,,5,0.0017879416057832685,3,huber,recon,0.44102504058554876,False,1e-10,,,,,,,elu,fedavg,128,0.17732165738336325,4,8.0,8.0,-8.0,0.34654593089201946,2,599,2.0,"[599, 496, 429]","[42, 43, 44, 45]",29,0.8280467445742905,0.8649193548387096,,5,0.0017879416057832685,3,sgd,huber,120,recon,,,,,,,0.44102504058554876,False,,,,1e-10,PRUNED
40,0.8407472780962515,relu,512,1.1346312274090153,11,8.0,0.30207277584421777,957,1.0,110,,,,6,0.012312696524939791,1,mse,recon,0.5444516343416882,True,1e-08,0.9036213991769547,0.903100088368229,0.6118148016430799,0.6162899256455562,0.7919206365335004,0.7828364002306935,relu,fedavg,512,1.1346312274090153,11,8.0,8.0,-8.0,0.30207277584421777,2,957,1.0,[957],"[42, 43, 44, 45]",110,,,,6,0.012312696524939791,1,sgd,mse,120,recon,0.8407472780962515,0.00928681574295259,0.61763879362902,0.008641600095758274,0.8477710178552276,0.7919206365335004,0.5444516343416882,True,0.6118148016430799,0.6162899256455562,0.6118148016430799,1e-08,COMPLETE
41,0.804693306735837,relu,256,0.9540066144566602,13,4.0,0.1637780942613362,792,5.0,97,,,,1,0.017391480497670215,1,mse,recon,0.8160457875836794,False,1e-08,,,,,,,relu,fedavg,256,0.9540066144566602,13,4.0,4.0,-4.0,0.1637780942613362,10,792,5.0,[792],"[42, 43, 44, 45]",97,,,,1,0.017391480497670215,1,sgd,mse,120,recon,,,,,,,0.8160457875836794,False,,,,1e-08,PRUNED
42,0.7416901346998068,relu,128,0.10581136242201562,14,4.0,0.22181616709938648,508,5.0,79,,,,1,0.009795362424842285,1,mse,recon,0.40547121324059265,False,1e-05,,,,,,,relu,fedavg,128,0.10581136242201562,14,4.0,4.0,-4.0,0.22181616709938648,10,508,5.0,[508],"[42, 43, 44, 45]",79,,,,1,0.009795362424842285,1,sgd,mse,120,recon,,,,,,,0.40547121324059265,False,,,,1e-05,PRUNED
43,0.7862079233630825,relu,64,0.8822043240808474,12,5.0,0.25003099582057153,688,5.0,15,,,,2,0.01437842677338487,1,mse,recon,0.16476977930303385,False,1e-08,,,,,,,relu,fedavg,64,0.8822043240808474,12,5.0,5.0,-5.0,0.25003099582057153,5,688,5.0,[688],"[42, 43, 44, 45]",15,,,,2,0.01437842677338487,1,sgd,mse,120,recon,,,,,,,0.16476977930303385,False,,,,1e-08,PRUNED
44,0.6810683123808665,relu,256,1.444911170950952,10,3.0,0.37866542641861006,541,5.0,85,,,,1,0.006715487917516401,1,mse,recon,0.4779234049475745,False,1e-10,,,,,,,relu,fedavg,256,1.444911170950952,10,3.0,3.0,-3.0,0.37866542641861006,10,541,5.0,[541],"[42, 43, 44, 45]",85,,,,1,0.006715487917516401,1,sgd,mse,120,recon,,,,,,,0.4779234049475745,False,,,,1e-10,PRUNED
45,0.87080723536338,relu,512,0.3962886714264318,14,8.0,0.27899484624905896,846,5.0,120,,,,2,0.0136925416585167,1,mse,recon,0.3201942712860074,False,1e-06,0.9253541220944563,0.9234934916340666,0.5949831213624842,0.5987175375535572,0.8233317903586664,0.8161388093880599,relu,fedavg,512,0.3962886714264318,14,8.0,8.0,-8.0,0.27899484624905896,5,846,5.0,[846],"[42, 43, 44, 45]",120,,,,2,0.0136925416585167,1,sgd,mse,120,recon,0.87080723536338,0.005879557989317192,0.5975605123616733,0.002418335002893422,0.8743429562265614,0.8233317903586664,0.3201942712860074,False,0.5949831213624842,0.5987175375535572,0.5949831213624842,1e-06,COMPLETE
46,0.6769838396924588,elu,256,0.10058770905337835,0,4.0,0.14152059215540305,728,,21,0.9086777563767847,,,1,0.019816202115305253,2,mse,recon+kl,0.1821662351771483,False,0.0,,,,,,,elu,fedavg,256,0.10058770905337835,0,4.0,4.0,-4.0,0.14152059215540305,10,728,,"[728, 661]","[42, 43, 44, 45]",21,0.907967032967033,,,1,0.019816202115305253,2,sgd,mse,120,recon+kl,,,,,,,0.1821662351771483,False,,,,0.0,PRUNED
47,0.8419608050329199,gelu,128,0.1486854409822823,13,8.0,0.1790571489171977,604,1.0,63,,,,8,0.008203719540654351,1,huber,recon,0.7845297828059333,False,1e-08,0.8821089923434586,0.8801963082449415,0.5646415312330061,0.5663119677207817,0.8105657918752975,0.8040918318072937,gelu,fedavg,128,0.1486854409822823,13,8.0,8.0,-8.0,0.1790571489171977,2,604,1.0,[604],"[42, 43, 44, 45]",63,,,,8,0.008203719540654351,1,sgd,huber,120,recon,0.8419608050329199,0.009183522066118199,0.5663341803229333,0.00567627446119289,0.8463373921093781,0.8105657918752975,0.7845297828059333,False,0.5646415312330061,0.5663119677207817,0.5646415312330061,1e-08,COMPLETE
48,0.7665876244964163,relu,256,0.5598440258990326,15,4.0,0.21417880877260972,551,5.0,97,0.9637812796624408,0.6417047921055095,,2,0.01663435880279544,3,mse,recon,0.8755112296451592,False,0.0001,,,,,,,relu,fedavg,256,0.5598440258990326,15,4.0,4.0,-4.0,0.21417880877260972,5,551,5.0,"[551, 531, 340]","[42, 43, 44, 45]",97,0.9637023593466425,0.64030131826742,,2,0.01663435880279544,3,sgd,mse,120,recon,,,,,,,0.8755112296451592,False,,,,0.0001,PRUNED
49,0.8609759244205848,relu,64,0.2273029189640359,8,5.0,0.3109945171422549,365,2.0,106,,,,3,0.005525842234102123,1,mse,recon,0.6780433607080234,True,1e-08,,,,,,,relu,fedavg,64,0.2273029189640359,8,5.0,5.0,-5.0,0.3109945171422549,3,365,2.0,[365],"[42, 43, 44, 45]",106,,,,3,0.005525842234102123,1,sgd,mse,120,recon,,,,,,,0.6780433607080234,True,,,,1e-08,PRUNED
50,0.6925077583871022,leakyrelu,256,0.30149044100119515,12,3.0,0.0658852299846414,129,5.0,41,0.6026395892142236,,,5,0.011607221532199263,2,mse,recon,0.3630918720861738,False,1e-10,,,,,,,leakyrelu,fedavg,256,0.30149044100119515,12,3.0,3.0,-3.0,0.0658852299846414,2,129,5.0,"[129, 77]","[42, 43, 44, 45]",41,0.5968992248062015,,,5,0.011607221532199263,2,sgd,mse,120,recon,,,,,,,0.3630918720861738,False,,,,1e-10,PRUNED
51,0.8680746589814298,relu,512,0.39676802839666114,14,8.0,0.25900652798913965,847,5.0,123,,,,2,0.014072225339298394,1,mse,recon,0.302744239104668,False,1e-06,0.92305339633186,0.9204334741532927,0.595830299130101,0.5996467181916714,0.8255074975397081,0.8152787362567058,relu,fedavg,512,0.39676802839666114,14,8.0,8.0,-8.0,0.25900652798913965,5,847,5.0,[847],"[42, 43, 44, 45]",123,,,,2,0.014072225339298394,1,sgd,mse,120,recon,0.8680746589814298,0.003887807955712474,0.5997545470710766,0.005062307249682867,0.8742804469357841,0.8255074975397081,0.302744239104668,False,0.595830299130101,0.5996467181916714,0.595830299130101,1e-06,COMPLETE
52,0.8613216089603549,relu,512,0.7253945079658681,14,8.0,0.3332400973629075,811,5.0,118,,,,2,0.01312791921211954,1,mse,recon,0.24469894065837294,False,1e-06,0.891905329095798,0.8912949062078386,0.5901026454488834,0.5939180719261403,0.8356081484115828,0.8325826914464635,relu,fedavg,512,0.7253945079658681,14,8.0,8.0,-8.0,0.3332400973629075,5,811,5.0,[811],"[42, 43, 44, 45]",118,,,,2,0.01312791921211954,1,sgd,mse,120,recon,0.8613216089603549,0.00472576795619441,0.5942051451854485,0.003394225623545687,0.8637567387536904,0.8356081484115828,0.24469894065837294,False,0.5901026454488834,0.5939180719261403,0.5901026454488834,1e-06,COMPLETE
53,0.8453420746611571,relu,512,0.6251594622894562,15,6.0,0.28176056776570807,898,5.0,115,,,,1,0.017257305349042493,1,mse,recon,0.5137890330731177,False,1e-06,,,,,,,relu,fedavg,512,0.6251594622894562,15,6.0,6.0,-6.0,0.28176056776570807,10,898,5.0,[898],"[42, 43, 44, 45]",115,,,,1,0.017257305349042493,1,sgd,mse,120,recon,,,,,,,0.5137890330731177,False,,,,1e-06,PRUNED
54,0.8639781612046304,relu,512,0.37185024291550606,13,8.0,0.27231104894375824,942,5.0,50,,,,3,0.009450094093719373,1,mse,recon,0.33525223057532993,False,1e-06,0.9163692677079864,0.9147533692592404,0.5965027820585915,0.598431493336043,0.8217808938339346,0.811314058733707,relu,fedavg,512,0.37185024291550606,13,8.0,8.0,-8.0,0.27231104894375824,3,942,5.0,[942],"[42, 43, 44, 45]",50,,,,3,0.009450094093719373,1,sgd,mse,120,recon,0.8639781612046304,0.006597104256213953,0.5986241005586697,0.015263535325024405,0.8690750807709605,0.8217808938339346,0.33525223057532993,False,0.5965027820585915,0.598431493336043,0.5965027820585915,1e-06,COMPLETE
55,0.7734137879369489,relu,512,0.408794897709795,12,4.0,0.012397112193944293,753,5.0,121,,,,2,0.011091423003815286,1,mse,recon,0.39510328205550516,False,0.0001,,,,,,,relu,fedavg,512,0.408794897709795,12,4.0,4.0,-4.0,0.012397112193944293,5,753,5.0,[753],"[42, 43, 44, 45]",121,,,,2,0.011091423003815286,1,sgd,mse,120,recon,,,,,,,0.39510328205550516,False,,,,0.0001,PRUNED
56,0.7202141206643823,gelu,256,0.5070842603779767,11,8.0,0.11070905927553694,663,5.0,92,0.5567805739368059,,,1,0.0004155009674102551,2,mse,recon,0.44240752894859914,False,1e-06,,,,,,,gelu,fedavg,256,0.5070842603779767,11,8.0,8.0,-8.0,0.11070905927553694,10,663,5.0,"[663, 369]","[42, 43, 44, 45]",92,0.5565610859728507,,,1,0.0004155009674102551,2,sgd,mse,120,recon,,,,,,,0.44240752894859914,False,,,,1e-06,PRUNED
57,0.7483196041517308,relu,128,0.3201453272500854,14,8.0,0.20467744255962203,876,1.0,74,,,,4,0.0009176958538061203,1,mse,recon+kl,0.5887504890105749,False,0.0001,,,,,,,relu,fedavg,128,0.3201453272500854,14,8.0,8.0,-8.0,0.20467744255962203,2,876,1.0,[876],"[42, 43, 44, 45]",74,,,,4,0.0009176958538061203,1,sgd,mse,120,recon+kl,,,,,,,0.5887504890105749,False,,,,0.0001,PRUNED
58,0.7056931649044766,leakyrelu,64,0.1106410820944943,15,4.0,0.23189014774978264,772,5.0,108,,,,7,0.0005769453704508729,1,huber,recon,0.2627664976036562,False,1e-05,,,,,,,leakyrelu,fedavg,64,0.1106410820944943,15,4.0,4.0,-4.0,0.23189014774978264,2,772,5.0,[772],"[42, 43, 44, 45]",108,,,,7,0.0005769453704508729,1,sgd,huber,120,recon,,,,,,,0.2627664976036562,False,,,,1e-05,PRUNED
59,0.7855912333165864,relu,256,0.11868656147853532,10,6.0,0.1807152500180907,827,,127,0.7355512443928705,,,2,0.007512776701622916,2,mse,recon,0.20229276176382802,False,0.0,,,,,,,relu,fedavg,256,0.11868656147853532,10,6.0,6.0,-6.0,0.1807152500180907,5,827,,"[827, 608]","[42, 43, 44, 45]",127,0.7351874244256348,,,2,0.007512776701622916,2,sgd,mse,120,recon,,,,,,,0.20229276176382802,False,,,,0.0,PRUNED
60,0.7405912356686819,relu,512,0.2620860232050965,13,8.0,0.31203233623148685,376,2.0,28,,,,1,0.0029056250308661462,1,mse,recon,0.3100821889805119,False,0.0001,,,,,,,relu,fedavg,512,0.2620860232050965,13,8.0,8.0,-8.0,0.31203233623148685,10,376,2.0,[376],"[42, 43, 44, 45]",28,,,,1,0.0029056250308661462,1,sgd,mse,120,recon,,,,,,,0.3100821889805119,False,,,,0.0001,PRUNED
