number,values_0,params_activation,params_batch_size,params_beta,params_beta_warmup_rounds,params_clip_abs,params_dropout,params_first_layer,params_grad_clip,params_latent_dim,params_layer_1_dropoff,params_layer_2_dropoff,params_layer_3_dropoff,params_local_epochs,params_lr,params_n_layers,params_prox_mu,params_recon_type,params_score_type,params_sgd_momentum,params_sgd_nesterov,params_weight_decay,user_attrs_NF-BoT-IoT-v3__test_auroc,user_attrs_NF-BoT-IoT-v3__val_auroc,user_attrs_NF-CICIDS2018-v3__test_auroc,user_attrs_NF-CICIDS2018-v3__val_auroc,user_attrs_NF-ToN-IoT-v3__test_auroc,user_attrs_NF-ToN-IoT-v3__val_auroc,user_attrs_activation,user_attrs_aggregation_method,user_attrs_batch_size,user_attrs_beta,user_attrs_beta_warmup_rounds,user_attrs_clip_abs,user_attrs_clip_max,user_attrs_clip_min,user_attrs_dropout,user_attrs_early_stop_patience,user_attrs_first_layer,user_attrs_grad_clip,user_attrs_hidden_dims,user_attrs_hpo_seeds,user_attrs_latent_dim,user_attrs_layer_1_dropoff,user_attrs_layer_2_dropoff,user_attrs_layer_3_dropoff,user_attrs_local_epochs,user_attrs_lr,user_attrs_n_layers,user_attrs_optimizer,user_attrs_prox_mu,user_attrs_recon_type,user_attrs_rounds,user_attrs_score_type,user_attrs_seed_seen_obj_mean,user_attrs_seed_seen_obj_std,user_attrs_seed_unseen_val_obj_mean,user_attrs_seed_unseen_val_obj_std,user_attrs_seen_test_mean,user_attrs_seen_test_min,user_attrs_sgd_momentum,user_attrs_sgd_nesterov,user_attrs_unseen__test_auroc,user_attrs_unseen__val_auroc,user_attrs_unseen_test_auroc,user_attrs_weight_decay,state
30,0.7805127062552568,leakyrelu,64,1.0619855026987723,10,5.0,0.2637412354946831,472,,75,,,,1,0.0011581957921741935,1,0.000283036314599234,mse,recon,0.22446554482514497,True,0.0,,,,,,,leakyrelu,fedprox,64,1.0619855026987723,10,5.0,5.0,-5.0,0.2637412354946831,10,472,,[472],"[42, 43, 44, 45]",75,,,,1,0.0011581957921741935,1,sgd,0.000283036314599234,mse,120,recon,,,,,,,0.22446554482514497,True,,,,0.0,PRUNED
31,0.7542537353629096,leakyrelu,64,0.3994245231262187,9,5.0,0.16114962578145364,957,,80,0.9347792843448629,,,7,0.00030451949352928987,2,0.0010152150064605884,mse,recon,0.28717411064242787,True,0.0,,,,,,,leakyrelu,fedprox,64,0.3994245231262187,9,5.0,5.0,-5.0,0.16114962578145364,2,957,,"[957, 894]","[42, 43, 44, 45]",80,0.9341692789968652,,,7,0.00030451949352928987,2,sgd,0.0010152150064605884,mse,120,recon,,,,,,,0.28717411064242787,True,,,,0.0,PRUNED
32,0.7499063865979478,leakyrelu,64,0.8030200775763574,8,5.0,0.17159956869647613,864,,63,0.9978477275982809,,,7,0.00038323160169658464,2,0.002523229593377853,mse,recon,0.1666434107823523,True,0.0,,,,,,,leakyrelu,fedprox,64,0.8030200775763574,8,5.0,5.0,-5.0,0.17159956869647613,2,864,,"[864, 862]","[42, 43, 44, 45]",63,0.9976851851851852,,,7,0.00038323160169658464,2,sgd,0.002523229593377853,mse,120,recon,,,,,,,0.1666434107823523,True,,,,0.0,PRUNED
33,0.7576732265434921,leakyrelu,64,0.2750046967500836,14,5.0,0.09050514012151281,1022,,50,0.8965644224410642,,,8,0.0005482899777996848,2,0.0013719177161981078,mse,recon,0.52309994043173,True,0.0,0.6879522185905866,0.6844747347306662,0.6164934019016222,0.6243035445138783,0.8344589333529029,0.8305276949840152,leakyrelu,fedprox,64,0.2750046967500836,14,5.0,5.0,-5.0,0.09050514012151281,2,1022,,"[1022, 916]","[42, 43, 44, 45]",50,0.8962818003913894,,,8,0.0005482899777996848,2,sgd,0.0013719177161981078,mse,120,recon,0.7576732265434921,0.015579943617862494,0.6238857535455488,0.018993716958894385,0.7612055759717448,0.6879522185905866,0.52309994043173,True,0.6164934019016222,0.6243035445138783,0.6164934019016222,0.0,COMPLETE
34,0.6847525466138292,leakyrelu,64,0.3947403425802879,4,5.0,0.3103262937120003,782,,90,0.8358387562373175,,,7,0.00030908689656648634,2,0.0008555472457455313,huber,recon+kl,0.32948061868221784,True,0.0,,,,,,,leakyrelu,fedprox,64,0.3947403425802879,4,5.0,5.0,-5.0,0.3103262937120003,2,782,,"[782, 653]","[42, 43, 44, 45]",90,0.8350383631713555,,,7,0.00030908689656648634,2,sgd,0.0008555472457455313,huber,120,recon+kl,,,,,,,0.32948061868221784,True,,,,0.0,PRUNED
35,0.687604469792978,relu,128,0.5084270758545101,11,3.0,0.2064053604149012,955,5.0,55,0.9185228789338259,,,6,0.0006082646188732669,2,0.0004323472845655166,mse,recon,0.4434514533136328,False,1e-08,0.5523300893231797,0.5574108591075961,0.5439973487179197,0.547652499877691,0.8237845405228427,0.8172833978748346,relu,fedprox,128,0.5084270758545101,11,3.0,3.0,-3.0,0.2064053604149012,2,955,5.0,"[955, 877]","[42, 43, 44, 45]",55,0.9183246073298429,,,6,0.0006082646188732669,2,sgd,0.0004323472845655166,mse,120,recon,0.687604469792978,0.06895823507565914,0.5477274876232734,0.04629668284582906,0.6880573149230111,0.5523300893231797,0.4434514533136328,False,0.5439973487179197,0.547652499877691,0.5439973487179197,1e-08,COMPLETE
36,0.6653452814493989,leakyrelu,512,0.6157223398991372,8,4.0,0.35687555626544953,867,2.0,68,0.6254970512293514,0.6636450143405048,0.5201610061773605,5,0.001912720445359405,4,0.0001031412586878308,huber,recon,0.3811088944352427,True,1e-08,0.4869743583953816,0.49253506621619336,0.5254613494254301,0.5299861896711018,0.8447791194130675,0.8383186586093282,leakyrelu,fedprox,512,0.6157223398991372,8,4.0,4.0,-4.0,0.35687555626544953,2,867,2.0,"[867, 542, 359, 186]","[42, 43, 44, 45]",68,0.6251441753171857,0.6623616236162362,0.5181058495821727,5,0.001912720445359405,4,sgd,0.0001031412586878308,huber,120,recon,0.6653452814493989,0.0003774755863710149,0.5299386479402228,0.00033542976960934976,0.6658767389042246,0.4869743583953816,0.3811088944352427,True,0.5254613494254301,0.5299861896711018,0.5254613494254301,1e-08,COMPLETE
37,0.7468840614480252,relu,64,0.2937899929229971,10,6.0,0.1405195554197105,86,,96,0.6033975861313896,,,4,0.0035838878413661885,2,0.053029869849219785,mse,recon+kl,0.2459732954043848,True,1e-06,,,,,,,relu,fedprox,64,0.2937899929229971,10,6.0,6.0,-6.0,0.1405195554197105,2,86,,"[86, 51]","[42, 43, 44, 45]",96,0.5930232558139535,,,4,0.0035838878413661885,2,sgd,0.053029869849219785,mse,120,recon+kl,,,,,,,0.2459732954043848,True,,,,1e-06,PRUNED
38,0.6862621509255025,elu,256,0.1803776261227981,13,5.0,0.33673497690438664,747,,74,,,,7,0.0003862116684075998,1,0.01752485705980353,huber,recon,0.15560406966914256,True,0.0,,,,,,,elu,fedprox,256,0.1803776261227981,13,5.0,5.0,-5.0,0.33673497690438664,2,747,,[747],"[42, 43, 44, 45]",74,,,,7,0.0003862116684075998,1,sgd,0.01752485705980353,huber,120,recon,,,,,,,0.15560406966914256,True,,,,0.0,PRUNED
39,0.7551693767511352,leakyrelu,64,0.21846905495956273,9,8.0,0.2274399588435295,298,1.0,126,0.8188304973097604,0.9914810268127601,,8,0.0010143823383073156,3,0.008552691205768383,mse,recon,0.09733527169031325,False,1e-05,,,,,,,leakyrelu,fedprox,64,0.21846905495956273,9,8.0,8.0,-8.0,0.2274399588435295,2,298,1.0,"[298, 244, 241]","[42, 43, 44, 45]",126,0.8187919463087249,0.9877049180327869,,8,0.0010143823383073156,3,sgd,0.008552691205768383,mse,120,recon,,,,,,,0.09733527169031325,False,,,,1e-05,PRUNED
40,0.6616871995785986,elu,512,0.40636776669661856,11,4.0,0.06829925914737506,975,2.0,115,0.7315211364021125,,,4,0.0007337332177593909,2,0.00020999534005037974,huber,recon,0.34817361671249597,True,1e-10,0.4779633957485403,0.48357847754971856,0.5259861301630848,0.5304862892823474,0.8454773154498805,0.8387134284426682,elu,fedprox,512,0.40636776669661856,11,4.0,4.0,-4.0,0.06829925914737506,2,975,2.0,"[975, 713]","[42, 43, 44, 45]",115,0.7312820512820513,,,4,0.0007337332177593909,2,sgd,0.00020999534005037974,huber,120,recon,0.6616871995785986,0.0013165113588432626,0.5302772467922121,0.0007253147976132137,0.6617203555992104,0.4779633957485403,0.34817361671249597,True,0.5259861301630848,0.5304862892823474,0.5259861301630848,1e-10,COMPLETE
41,0.8223535749970364,leakyrelu,64,0.3162740671904893,9,5.0,0.19267316738778578,1014,,87,0.9845262665733479,,,7,0.00033338980522993624,2,0.001265371514315511,mse,recon,0.2728195107965602,True,0.0,0.8095421222675706,0.8144096810605504,0.6420865063102019,0.6486518935074637,0.833561448966113,0.8303926552994594,leakyrelu,fedprox,64,0.3162740671904893,9,5.0,5.0,-5.0,0.19267316738778578,2,1014,,"[1014, 998]","[42, 43, 44, 45]",87,0.9842209072978304,,,7,0.00033338980522993624,2,sgd,0.001265371514315511,mse,120,recon,0.8223535749970364,0.004689509063511416,0.647897605872524,0.0049760470530074334,0.8215517856168417,0.8095421222675706,0.2728195107965602,True,0.6420865063102019,0.6486518935074637,0.6420865063102019,0.0,COMPLETE
42,0.822440845091459,leakyrelu,64,0.31632761730954684,10,5.0,0.18409824533136435,912,,84,0.9770947573251368,,,7,0.00036770436224280346,2,0.0020391328603769766,mse,recon,0.29110754768433733,True,0.0,0.814493320989536,0.8199824274943032,0.6445833874315304,0.6509724856569215,0.8288356468544956,0.8255065884547862,leakyrelu,fedprox,64,0.31632761730954684,10,5.0,5.0,-5.0,0.18409824533136435,2,912,,"[912, 891]","[42, 43, 44, 45]",84,0.9769736842105263,,,7,0.00036770436224280346,2,sgd,0.0020391328603769766,mse,120,recon,0.822440845091459,0.004470774291077466,0.6508950576122279,0.0032592933110334064,0.8216644839220157,0.814493320989536,0.29110754768433733,True,0.6445833874315304,0.6509724856569215,0.6445833874315304,0.0,COMPLETE
43,0.8100358785711868,leakyrelu,64,0.4435448608127246,12,5.0,0.10849089290754307,827,,81,0.9553711297499803,,,8,0.0005140203009006495,2,0.0017230096648028974,mse,recon,0.19039342257789768,True,0.0,0.7938935648548003,0.7959727067539012,0.6342632578216585,0.64128815863379,0.826527347344296,0.8234524887287582,leakyrelu,fedprox,64,0.4435448608127246,12,5.0,5.0,-5.0,0.10849089290754307,2,827,,"[827, 790]","[42, 43, 44, 45]",81,0.9552599758162031,,,8,0.0005140203009006495,2,sgd,0.0017230096648028974,mse,120,recon,0.8100358785711868,0.003679085092701303,0.6410817916523188,0.008235643509628613,0.8102104560995482,0.7938935648548003,0.19039342257789768,True,0.6342632578216585,0.64128815863379,0.6342632578216585,0.0,COMPLETE
44,0.7694073460177141,leakyrelu,64,0.6886561313029673,10,5.0,0.15369923256495605,905,,103,0.9002497884943205,,,6,0.00036637489268963856,2,0.0028189604275237665,mse,recon,0.8896926867104578,True,0.0001,0.7251581454949845,0.7226912888730828,0.6162636303935902,0.6225016041291507,0.8197085753639634,0.816856874751854,leakyrelu,fedprox,64,0.6886561313029673,10,5.0,5.0,-5.0,0.15369923256495605,2,905,,"[905, 814]","[42, 43, 44, 45]",103,0.8994475138121547,,,6,0.00036637489268963856,2,sgd,0.0028189604275237665,mse,120,recon,0.7694073460177141,0.02952654596169186,0.6227122342837681,0.007875704333971755,0.772433360429474,0.7251581454949845,0.8896926867104578,True,0.6162636303935902,0.6225016041291507,0.6162636303935902,0.0001,COMPLETE
45,0.7277094846840948,leakyrelu,64,0.2437163170254755,8,5.0,0.2456502012941944,922,,76,0.5512775876519208,0.5781251353295089,,7,0.0004823657960658055,3,0.005907515852506507,mse,recon,0.45314023149218274,True,0.0,,,,,,,leakyrelu,fedprox,64,0.2437163170254755,8,5.0,5.0,-5.0,0.2456502012941944,2,922,,"[922, 508, 293]","[42, 43, 44, 45]",76,0.5509761388286334,0.5767716535433071,,7,0.0004823657960658055,3,sgd,0.005907515852506507,mse,120,recon,,,,,,,0.45314023149218274,True,,,,0.0,PRUNED
46,0.7344925753752534,gelu,64,0.8573076983000627,14,5.0,0.1805261148437735,818,,61,0.9530223722787978,,,8,0.0005926668622559488,2,0.0021462310495448766,mse,recon+kl,0.2238788551369187,True,1e-08,,,,,,,gelu,fedprox,64,0.8573076983000627,14,5.0,5.0,-5.0,0.1805261148437735,2,818,,"[818, 779]","[42, 43, 44, 45]",61,0.9523227383863081,,,8,0.0005926668622559488,2,sgd,0.0021462310495448766,mse,120,recon+kl,,,,,,,0.2238788551369187,True,,,,1e-08,PRUNED
47,0.7481833884194107,relu,64,1.7020431951351431,12,3.0,0.29031668911400277,978,,51,,,,6,0.0004283064036345088,1,0.0007209424695474863,mse,recon,0.3533616820210398,True,0.0,,,,,,,relu,fedprox,64,1.7020431951351431,12,3.0,3.0,-3.0,0.29031668911400277,2,978,,[978],"[42, 43, 44, 45]",51,,,,6,0.0004283064036345088,1,sgd,0.0007209424695474863,mse,120,recon,,,,,,,0.3533616820210398,True,,,,0.0,PRUNED
48,0.6644027967709492,leakyrelu,128,0.1785205747518099,7,4.0,0.26534939515405004,199,1.0,43,0.8927252071542182,,,3,0.0003001168543721015,2,0.00965733638120761,huber,recon,0.04195493567384831,True,0.0001,0.484149952675838,0.49001826519783,0.5245686350883729,0.5291009344169908,0.8453575279287823,0.8387386252660219,leakyrelu,fedprox,128,0.1785205747518099,7,4.0,4.0,-4.0,0.26534939515405004,3,199,1.0,"[199, 177]","[42, 43, 44, 45]",43,0.8894472361809045,,,3,0.0003001168543721015,2,sgd,0.00965733638120761,huber,120,recon,0.6644027967709492,0.002457101301525813,0.5291080054041747,0.0006188279957288318,0.6647537403023102,0.484149952675838,0.04195493567384831,True,0.5245686350883729,0.5291009344169908,0.5245686350883729,0.0001,COMPLETE
49,0.7775144018809237,elu,256,0.4810714144945618,11,5.0,0.21867488960211945,862,,109,0.652541434520495,,,5,0.0013330982403987066,2,0.0034216816229737197,mse,recon,0.3017268017813439,False,0.0,,,,,,,elu,fedprox,256,0.4810714144945618,11,5.0,5.0,-5.0,0.21867488960211945,2,862,,"[862, 562]","[42, 43, 44, 45]",109,0.6519721577726219,,,5,0.0013330982403987066,2,sgd,0.0034216816229737197,mse,120,recon,,,,,,,0.3017268017813439,False,,,,0.0,PRUNED
50,0.8559139722824358,leakyrelu,64,0.12127372188295583,13,8.0,0.1771026800369389,714,2.0,85,,,,6,0.0007955772854297905,1,0.0010853232930474487,mse,recon,0.6907548722414225,True,1e-06,0.9148324555312819,0.9164555219911524,0.5952053755732056,0.5991750348345348,0.8045663018096083,0.7951291423930408,leakyrelu,fedprox,64,0.12127372188295583,13,8.0,8.0,-8.0,0.1771026800369389,2,714,2.0,[714],"[42, 43, 44, 45]",85,,,,6,0.0007955772854297905,1,sgd,0.0010853232930474487,mse,120,recon,0.8559139722824358,0.007487966556467675,0.5995177057519085,0.0014429878127425395,0.8596993786704451,0.8045663018096083,0.6907548722414225,True,0.5952053755732056,0.5991750348345348,0.5952053755732056,1e-06,COMPLETE
51,0.6867954518351991,leakyrelu,64,1.0920736089434353,13,8.0,0.18245816491936756,670,2.0,85,,,,6,0.019870409510434225,1,0.0009892888901533948,mse,recon,0.7294140241699121,True,1e-06,0.662016799607106,0.6662882438972529,0.6587405939699797,0.6627776090149236,0.7194497037300471,0.7074580156828322,leakyrelu,fedprox,64,1.0920736089434353,13,8.0,8.0,-8.0,0.18245816491936756,2,670,2.0,[670],"[42, 43, 44, 45]",85,,,,6,0.019870409510434225,1,sgd,0.0009892888901533948,mse,120,recon,0.6867954518351991,0.008300846484921288,0.662939888905824,0.005907711805642469,0.6907332516685766,0.662016799607106,0.7294140241699121,True,0.6587405939699797,0.6627776090149236,0.6587405939699797,1e-06,COMPLETE
52,0.8350208001687864,leakyrelu,64,0.1150163924626856,10,8.0,0.2465818936578862,899,2.0,72,,,,7,0.0008056775351279297,1,0.0005369049122173782,mse,recon,0.8415068986563591,True,1e-06,0.9330738877881082,0.9337221082631939,0.6042807103704833,0.611224349810233,0.7570089341996572,0.7349620683434286,leakyrelu,fedprox,64,0.1150163924626856,10,8.0,8.0,-8.0,0.2465818936578862,2,899,2.0,[899],"[42, 43, 44, 45]",72,,,,7,0.0008056775351279297,1,sgd,0.0005369049122173782,mse,120,recon,0.8350208001687864,0.0019066911871776656,0.6113212414454285,0.0031082088604834014,0.8450414109938826,0.7570089341996572,0.8415068986563591,True,0.6042807103704833,0.611224349810233,0.6042807103704833,1e-06,COMPLETE
53,0.8269517526992649,leakyrelu,64,0.11039561145202961,11,8.0,0.24331362152456032,782,2.0,71,,,,6,0.0008326773385065427,1,0.0005225229118515954,mse,recon,0.9443014095979072,True,1e-06,0.896420505756989,0.8967226312516348,0.6067351032381769,0.6114381258926203,0.7694304541802384,0.7530411713153483,leakyrelu,fedprox,64,0.11039561145202961,11,8.0,8.0,-8.0,0.24331362152456032,2,782,2.0,[782],"[42, 43, 44, 45]",71,,,,6,0.0008326773385065427,1,sgd,0.0005225229118515954,mse,120,recon,0.8269517526992649,0.010144329352643705,0.611102966980342,0.008888500629178989,0.8329254799686137,0.7694304541802384,0.9443014095979072,True,0.6067351032381769,0.6114381258926203,0.6067351032381769,1e-06,COMPLETE
54,0.7946625895442767,leakyrelu,64,0.1121444735504004,15,8.0,0.24759028559254875,789,2.0,57,,,,5,0.0016133366576687699,1,0.00047353977756878435,mse,recon,0.9383175879032872,True,1e-06,,,,,,,leakyrelu,fedprox,64,0.1121444735504004,15,8.0,8.0,-8.0,0.24759028559254875,2,789,2.0,[789],"[42, 43, 44, 45]",57,,,,5,0.0016133366576687699,1,sgd,0.00047353977756878435,mse,120,recon,,,,,,,0.9383175879032872,True,,,,1e-06,PRUNED
55,0.8483997988487904,leakyrelu,64,0.13658649004072737,12,8.0,0.2800873968591088,713,2.0,70,,,,6,0.0008244202480069857,1,0.0003758048378392231,mse,recon,0.8290824911667927,True,1e-06,0.9346384735088185,0.9333800841720906,0.5967139249700343,0.603589829938789,0.7810566742121892,0.7601805015749631,leakyrelu,fedprox,64,0.13658649004072737,12,8.0,8.0,-8.0,0.2800873968591088,2,713,2.0,[713],"[42, 43, 44, 45]",70,,,,6,0.0008244202480069857,1,sgd,0.0003758048378392231,mse,120,recon,0.8483997988487904,0.005331563976818831,0.6037939477289106,0.0034563220028198073,0.8578475738605038,0.7810566742121892,0.8290824911667927,True,0.5967139249700343,0.603589829938789,0.5967139249700343,1e-06,COMPLETE
56,0.8517619135990637,leakyrelu,64,0.12585522476223482,14,8.0,0.2868862086400092,715,2.0,71,,,,6,0.0008201472874909888,1,0.00037328421542843175,mse,recon,0.822661103435319,True,1e-06,0.9380966184393,0.9382145078193064,0.5961922866320062,0.6029892370460691,0.7853659107972476,0.7674764078938208,leakyrelu,fedprox,64,0.12585522476223482,14,8.0,8.0,-8.0,0.2868862086400092,2,715,2.0,[715],"[42, 43, 44, 45]",71,,,,6,0.0008201472874909888,1,sgd,0.00037328421542843175,mse,120,recon,0.8517619135990637,0.005025343433215899,0.6031483710091995,0.0012087322473456638,0.8617312646182738,0.7853659107972476,0.822661103435319,True,0.5961922866320062,0.6029892370460691,0.5961922866320062,1e-06,COMPLETE
57,0.7616666731349293,leakyrelu,512,0.14181491875024277,14,8.0,0.2948666498985157,710,2.0,71,,,,6,0.0008400636111431145,1,0.00018781131001436227,mse,recon+kl,0.8197466033154821,True,1e-06,0.6812031062714394,0.6847506355362118,0.5433863401581738,0.5485721251277187,0.8427814470468029,0.8381213912974346,leakyrelu,fedprox,512,0.14181491875024277,14,8.0,8.0,-8.0,0.2948666498985157,2,710,2.0,[710],"[42, 43, 44, 45]",71,,,,6,0.0008400636111431145,1,sgd,0.00018781131001436227,mse,120,recon+kl,0.7616666731349293,0.006804067341604274,0.5484552847823183,0.0035880422354495076,0.7619922766591212,0.6812031062714394,0.8197466033154821,True,0.5433863401581738,0.5485721251277187,0.5433863401581738,1e-06,COMPLETE
58,0.8526511233137827,leakyrelu,64,0.10017731636197802,13,8.0,0.28182148625311315,601,2.0,71,,,,6,0.0010826673091682139,1,0.0003755035620849392,mse,recon,0.8227504283331953,True,1e-06,0.9298473490001713,0.9299704864933266,0.5984135491992525,0.604435349479058,0.7921429566028967,0.7759613426043531,leakyrelu,fedprox,64,0.10017731636197802,13,8.0,8.0,-8.0,0.28182148625311315,2,601,2.0,[601],"[42, 43, 44, 45]",71,,,,6,0.0010826673091682139,1,sgd,0.0003755035620849392,mse,120,recon,0.8526511233137827,0.005443392588935372,0.6045579230573102,0.0048574688704814285,0.860995152801534,0.7921429566028967,0.8227504283331953,True,0.5984135491992525,0.604435349479058,0.5984135491992525,1e-06,COMPLETE
59,0.8579945110322689,leakyrelu,64,0.10736898370711974,13,8.0,0.3107951951315211,575,2.0,72,,,,6,0.001046245125629167,1,0.00039855230733047784,mse,recon,0.7091601106705705,True,1e-06,0.9223380017725391,0.9224354308615632,0.5939900195882515,0.5996841312111787,0.8024249634484355,0.7918204496124688,leakyrelu,fedprox,64,0.10736898370711974,13,8.0,8.0,-8.0,0.3107951951315211,2,575,2.0,[575],"[42, 43, 44, 45]",72,,,,6,0.001046245125629167,1,sgd,0.00039855230733047784,mse,120,recon,0.8579945110322689,0.008475123518512595,0.5990614874228748,0.009136771700552576,0.8623814826104873,0.8024249634484355,0.7091601106705705,True,0.5939900195882515,0.5996841312111787,0.5939900195882515,1e-06,COMPLETE
60,0.8627747188775423,leakyrelu,64,0.12721266296926304,13,8.0,0.3159605569584212,599,2.0,76,,,,5,0.000978855858602592,1,0.0003677159004554117,mse,recon,0.7034313917205067,True,1e-06,0.9379253670680283,0.936622874176061,0.5972920700510499,0.6022791835076706,0.8036051979429513,0.7890025215640118,leakyrelu,fedprox,64,0.12721266296926304,13,8.0,8.0,-8.0,0.3159605569584212,2,599,2.0,[599],"[42, 43, 44, 45]",76,,,,5,0.000978855858602592,1,sgd,0.0003677159004554117,mse,120,recon,0.8627747188775423,0.006598862811539099,0.6025723134129659,0.007337896665441051,0.8707652825054898,0.8036051979429513,0.7034313917205067,True,0.5972920700510499,0.6022791835076706,0.5972920700510499,1e-06,COMPLETE
61,0.8596878581065444,leakyrelu,64,0.10008918961412289,13,8.0,0.31109559357049144,608,2.0,77,,,,5,0.001039256720443518,1,0.00037113739795641625,mse,recon,0.7142072921230501,True,1e-06,0.9316182040903882,0.9315434356777141,0.5937504915879656,0.6001551383408505,0.8023001894848159,0.7865639424225832,leakyrelu,fedprox,64,0.10008918961412289,13,8.0,8.0,-8.0,0.31109559357049144,2,608,2.0,[608],"[42, 43, 44, 45]",77,,,,5,0.001039256720443518,1,sgd,0.00037113739795641625,mse,120,recon,0.8596878581065444,0.004224470223226679,0.5999167681595887,0.012964485581287787,0.866959196787602,0.8023001894848159,0.7142072921230501,True,0.5937504915879656,0.6001551383408505,0.5937504915879656,1e-06,COMPLETE
62,0.8644018912141704,leakyrelu,64,0.12742953594000705,15,8.0,0.31614395912410664,577,2.0,77,,,,5,0.0010323905365149095,1,0.0003835321006775652,mse,recon,0.7002126403726738,True,1e-06,0.9318733594133686,0.9307666267280845,0.5955851261005455,0.6014316499856052,0.8058256702061,0.7991253085949334,leakyrelu,fedprox,64,0.12742953594000705,15,8.0,8.0,-8.0,0.31614395912410664,2,577,2.0,[577],"[42, 43, 44, 45]",77,,,,5,0.0010323905365149095,1,sgd,0.0003835321006775652,mse,120,recon,0.8644018912141704,0.003992734300695587,0.6012737214714332,0.00950089448406319,0.8688495148097343,0.8058256702061,0.7002126403726738,True,0.5955851261005455,0.6014316499856052,0.5955851261005455,1e-06,COMPLETE
63,0.86823913661159,leakyrelu,64,0.1005528984401202,15,8.0,0.31580938182607715,566,2.0,92,,,,5,0.0010553461570189898,1,0.00022476564688297327,mse,recon,0.6923475267609699,True,1e-06,0.9361787291533774,0.9355216377500042,0.60102879717598,0.6061263297572073,0.81247554291069,0.80164299164912,leakyrelu,fedprox,64,0.1005528984401202,15,8.0,8.0,-8.0,0.31580938182607715,2,566,2.0,[566],"[42, 43, 44, 45]",92,,,,5,0.0010553461570189898,1,sgd,0.00022476564688297327,mse,120,recon,0.86823913661159,0.004516198403466292,0.6056742863977375,0.00404245591965255,0.8743271360320337,0.81247554291069,0.6923475267609699,True,0.60102879717598,0.6061263297572073,0.60102879717598,1e-06,COMPLETE
64,0.8637858773951389,leakyrelu,64,0.15914520524451745,15,8.0,0.31934686204451024,571,2.0,93,,,,5,0.0010510455435810513,1,0.00021037533124039886,mse,recon,0.7286864492256581,True,1e-06,0.933773927867816,0.9323150259153885,0.5961589715509341,0.6012562718627279,0.8060250902734265,0.7951173966159931,leakyrelu,fedprox,64,0.15914520524451745,15,8.0,8.0,-8.0,0.31934686204451024,2,571,2.0,[571],"[42, 43, 44, 45]",93,,,,5,0.0010510455435810513,1,sgd,0.00021037533124039886,mse,120,recon,0.8637858773951389,0.006533700770296157,0.6007596562929846,0.007333674741724427,0.8698995090706212,0.8060250902734265,0.7286864492256581,True,0.5961589715509341,0.6012562718627279,0.5961589715509341,1e-06,COMPLETE
65,0.8583360941054604,gelu,64,0.15813120393004726,15,8.0,0.377006788618067,556,2.0,92,,,,5,0.001387183841280798,1,0.00019518079581752718,mse,recon,0.7092358004596296,True,1e-06,0.9231456078849768,0.9239876669046987,0.5976670599370392,0.6025955256557172,0.8056086376474529,0.793825243535971,gelu,fedprox,64,0.15813120393004726,15,8.0,8.0,-8.0,0.377006788618067,2,556,2.0,[556],"[42, 43, 44, 45]",92,,,,5,0.001387183841280798,1,sgd,0.00019518079581752718,mse,120,recon,0.8583360941054604,0.007377208252694163,0.6022875187462013,0.011706340027492358,0.8643771227662149,0.8056086376474529,0.7092358004596296,True,0.5976670599370392,0.6025955256557172,0.5976670599370392,1e-06,COMPLETE
66,0.8643005232471714,gelu,64,0.15435020074140204,15,8.0,0.3932219650925064,554,2.0,95,,,,5,0.0014804051737366826,1,0.00020935533010350583,mse,recon,0.6654180516331101,True,1e-06,0.9273503737950215,0.9280440908539236,0.5966191919705104,0.6009339465716796,0.8105861986561067,0.7998186328538821,gelu,fedprox,64,0.15435020074140204,15,8.0,8.0,-8.0,0.3932219650925064,2,554,2.0,[554],"[42, 43, 44, 45]",95,,,,5,0.0014804051737366826,1,sgd,0.00020935533010350583,mse,120,recon,0.8643005232471714,0.0050586526713507106,0.6017920645236253,0.009991984171534568,0.8689682862255641,0.8105861986561067,0.6654180516331101,True,0.5966191919705104,0.6009339465716796,0.5966191919705104,1e-06,COMPLETE
67,0.8684576536365278,gelu,256,0.1662504893141968,15,8.0,0.390534875380566,436,2.0,94,,,,5,0.0014609308266169006,1,0.00020664465796674098,mse,recon,0.6471058538942682,True,1e-06,0.9074276260205741,0.9038844240235511,0.5812832468703018,0.5838615257855528,0.837415583291466,0.8325276230098919,gelu,fedprox,256,0.1662504893141968,15,8.0,8.0,-8.0,0.390534875380566,2,436,2.0,[436],"[42, 43, 44, 45]",94,,,,5,0.0014609308266169006,1,sgd,0.00020664465796674098,mse,120,recon,0.8684576536365278,0.007793540596068779,0.5835130481323421,0.005387952705262022,0.87242160465602,0.837415583291466,0.6471058538942682,True,0.5812832468703018,0.5838615257855528,0.5812832468703018,1e-06,COMPLETE
